data_file,solution,stats,TOTAL_TIME,solver,model
ins-19,"{'width': 26, 'n_circuits': 22, 'dims': [[3, 19], [4, 14], [3, 17], [3, 16], [3, 15], [4, 11], [3, 14], [3, 12], [3, 11], [4, 8], [3, 10], [4, 7], [3, 9], [3, 8], [3, 7], [4, 5], [3, 6], [4, 4], [3, 5], [3, 4], [4, 3], [3, 3]], 'widths': [3, 4, 3, 3, 3, 4, 3, 3, 3, 4, 3, 4, 3, 3, 3, 4, 3, 4, 3, 3, 4, 3], 'heights': [19, 14, 17, 16, 15, 11, 14, 12, 11, 8, 10, 7, 9, 8, 7, 5, 6, 4, 5, 4, 3, 3], 'x': [16, 22, 3, 0, 13, 12, 6, 10, 19, 6, 0, 22, 19, 9, 16, 22, 19, 6, 3, 3, 9, 9], 'y': [0, 7, 0, 10, 0, 15, 12, 0, 15, 0, 0, 0, 6, 18, 19, 21, 0, 8, 21, 17, 12, 15], 'min_makespan': 26, 'max_makespan': 37, 'makespan': 26}","{'paths': 0, 'flatBoolVars': 924, 'flatIntVars': 87, 'flatBoolConstraints': 231, 'flatIntConstraints': 971, 'evaluatedReifiedConstraints': 924, 'flatTime': 0.06641709999999999, 'nodes': 169250, 'failures': 145519, 'restarts': 12, 'variables': 7117, 'intVars': 147, 'boolVariables': 6968, 'propagators': 1918, 'propagations': 57115872, 'peakDepth': 117, 'nogoods': 145519, 'backjumps': 22824, 'peakMem': 0.0, 'time': 9.86, 'initTime': 0.013000000000000001, 'solveTime': 9.847, 'objective': 26, 'optTime': 9.834, 'baseMem': 0.0, 'trailMem': 0.04, 'randomSeed': 666, 'nSolutions': 1}",9.95,Chuffed,base
ins-2,"{'width': 9, 'n_circuits': 5, 'dims': [[3, 9], [3, 6], [3, 5], [3, 4], [3, 3]], 'widths': [3, 3, 3, 3, 3], 'heights': [9, 6, 5, 4, 3], 'x': [0, 6, 3, 3, 6], 'y': [0, 0, 0, 5, 6], 'min_makespan': 9, 'max_makespan': 9, 'makespan': 9}","{'paths': 0, 'flatBoolVars': 40, 'flatIntVars': 19, 'flatBoolConstraints': 10, 'flatIntConstraints': 53, 'evaluatedReifiedConstraints': 40, 'flatTime': 0.0435427, 'nodes': 5, 'failures': 0, 'restarts': 1, 'variables': 408, 'intVars': 35, 'boolVariables': 371, 'propagators': 99, 'propagations': 234, 'peakDepth': 4, 'nogoods': 0, 'backjumps': 0, 'peakMem': 0.0, 'time': 0.001, 'initTime': 0.001, 'solveTime': 0.0, 'objective': 9, 'optTime': 0.0, 'baseMem': 0.0, 'trailMem': 0.0, 'randomSeed': 666, 'nSolutions': 1}",0.05,Chuffed,base
ins-20,"{'width': 27, 'n_circuits': 21, 'dims': [[4, 20], [4, 19], [3, 21], [3, 20], [3, 19], [4, 14], [3, 12], [3, 11], [4, 8], [3, 10], [4, 7], [3, 9], [3, 8], [4, 6], [3, 7], [3, 6], [4, 4], [3, 5], [3, 4], [4, 3], [3, 3]], 'widths': [4, 4, 3, 3, 3, 4, 3, 3, 4, 3, 4, 3, 3, 4, 3, 3, 4, 3, 3, 4, 3], 'heights': [20, 19, 21, 20, 19, 14, 12, 11, 8, 10, 7, 9, 8, 6, 7, 6, 4, 5, 4, 3, 3], 'x': [0, 7, 4, 18, 24, 11, 21, 21, 7, 11, 17, 15, 24, 14, 14, 4, 0, 15, 21, 0, 11], 'y': [0, 8, 6, 7, 0, 13, 4, 16, 0, 3, 0, 13, 19, 7, 0, 0, 20, 22, 0, 24, 0], 'min_makespan': 27, 'max_makespan': 33, 'makespan': 27}","{'paths': 0, 'flatBoolVars': 840, 'flatIntVars': 83, 'flatBoolConstraints': 210, 'flatIntConstraints': 885, 'evaluatedReifiedConstraints': 840, 'flatTime': 0.0663902, 'nodes': 30877, 'failures': 26019, 'restarts': 7, 'variables': 6276, 'intVars': 140, 'boolVariables': 6134, 'propagators': 1747, 'propagations': 13205505, 'peakDepth': 95, 'nogoods': 26019, 'backjumps': 4415, 'peakMem': 0.0, 'time': 1.574, 'initTime': 0.011, 'solveTime': 1.5630000000000002, 'objective': 27, 'optTime': 1.56, 'baseMem': 0.0, 'trailMem': 0.02, 'randomSeed': 666, 'nSolutions': 1}",1.6600000000000001,Chuffed,base
ins-21,"{'width': 28, 'n_circuits': 22, 'dims': [[4, 23], [3, 23], [5, 13], [3, 21], [4, 13], [3, 17], [3, 16], [5, 9], [3, 11], [4, 8], [3, 10], [5, 6], [3, 9], [3, 8], [3, 7], [4, 5], [3, 6], [4, 4], [3, 5], [3, 4], [4, 3], [3, 3]], 'widths': [4, 3, 5, 3, 4, 3, 3, 5, 3, 4, 3, 5, 3, 3, 3, 4, 3, 4, 3, 3, 4, 3], 'heights': [23, 23, 13, 21, 13, 17, 16, 9, 11, 8, 10, 6, 9, 8, 7, 5, 6, 4, 5, 4, 3, 3], 'x': [0, 4, 23, 10, 19, 16, 13, 19, 16, 24, 7, 19, 13, 7, 10, 0, 7, 24, 4, 7, 24, 13], 'y': [0, 5, 15, 7, 15, 11, 3, 6, 0, 0, 18, 0, 19, 10, 0, 23, 4, 8, 0, 0, 12, 0], 'min_makespan': 28, 'max_makespan': 39, 'makespan': 28}","{'paths': 0, 'flatBoolVars': 924, 'flatIntVars': 87, 'flatBoolConstraints': 231, 'flatIntConstraints': 971, 'evaluatedReifiedConstraints': 924, 'flatTime': 0.0668269, 'nodes': 40577, 'failures': 33014, 'restarts': 12, 'variables': 7447, 'intVars': 146, 'boolVariables': 7299, 'propagators': 1918, 'propagations': 15778421, 'peakDepth': 106, 'nogoods': 33014, 'backjumps': 6750, 'peakMem': 0.0, 'time': 1.97, 'initTime': 0.013000000000000001, 'solveTime': 1.957, 'objective': 28, 'optTime': 1.953, 'baseMem': 0.0, 'trailMem': 0.04, 'randomSeed': 666, 'nSolutions': 1}",2.06,Chuffed,base
ins-22,"{'width': 29, 'n_circuits': 24, 'dims': [[5, 17], [4, 20], [4, 18], [3, 20], [4, 15], [3, 18], [3, 15], [5, 8], [4, 9], [3, 11], [3, 10], [4, 7], [3, 9], [3, 8], [4, 6], [3, 7], [4, 5], [5, 4], [3, 6], [4, 4], [3, 5], [3, 4], [4, 3], [3, 3]], 'widths': [5, 4, 4, 3, 4, 3, 3, 5, 4, 3, 3, 4, 3, 3, 4, 3, 4, 5, 3, 4, 3, 3, 4, 3], 'heights': [17, 20, 18, 20, 15, 18, 15, 8, 9, 11, 10, 7, 9, 8, 6, 7, 5, 4, 6, 4, 5, 4, 3, 3], 'x': [7, 22, 0, 26, 18, 4, 12, 17, 25, 15, 15, 3, 22, 14, 18, 0, 10, 3, 12, 8, 7, 0, 10, 7], 'y': [4, 9, 11, 9, 0, 11, 0, 21, 0, 10, 0, 4, 0, 21, 15, 0, 21, 0, 15, 0, 24, 7, 26, 21], 'min_makespan': 29, 'max_makespan': 41, 'makespan': 29}","{'paths': 0, 'flatBoolVars': 1104, 'flatIntVars': 95, 'flatBoolConstraints': 276, 'flatIntConstraints': 1155, 'evaluatedReifiedConstraints': 1104, 'flatTime': 0.0695973, 'nodes': 819298, 'failures': 705927, 'restarts': 13, 'variables': 8572, 'intVars': 157, 'boolVariables': 8413, 'propagators': 2284, 'propagations': 535929403, 'peakDepth': 108, 'nogoods': 705927, 'backjumps': 112335, 'peakMem': 0.0, 'time': 83.945, 'initTime': 0.015, 'solveTime': 83.93, 'objective': 29, 'optTime': 83.917, 'baseMem': 0.0, 'trailMem': 0.04, 'randomSeed': 666, 'nSolutions': 1}",84.04,Chuffed,base
ins-23,"{'width': 30, 'n_circuits': 20, 'dims': [[11, 30], [3, 25], [3, 19], [3, 16], [3, 14], [3, 13], [4, 9], [3, 11], [4, 8], [3, 10], [3, 9], [3, 8], [4, 6], [3, 7], [3, 6], [4, 4], [3, 5], [3, 4], [4, 3], [3, 3]], 'widths': [11, 3, 3, 3, 3, 3, 4, 3, 4, 3, 3, 3, 4, 3, 3, 4, 3, 3, 4, 3], 'heights': [30, 25, 19, 16, 14, 13, 9, 11, 8, 10, 9, 8, 6, 7, 6, 4, 5, 4, 3, 3], 'x': [6, 20, 0, 17, 3, 3, 26, 27, 23, 27, 23, 17, 23, 0, 17, 23, 20, 0, 23, 3], 'y': [0, 5, 0, 14, 16, 3, 21, 10, 13, 0, 21, 0, 7, 19, 8, 0, 0, 26, 4, 0], 'min_makespan': 30, 'max_makespan': 36, 'makespan': 30}","{'paths': 0, 'flatBoolVars': 760, 'flatIntVars': 79, 'flatBoolConstraints': 190, 'flatIntConstraints': 803, 'evaluatedReifiedConstraints': 760, 'flatTime': 0.0647726, 'nodes': 1686, 'failures': 831, 'restarts': 7, 'variables': 6386, 'intVars': 135, 'boolVariables': 6249, 'propagators': 1584, 'propagations': 361864, 'peakDepth': 74, 'nogoods': 831, 'backjumps': 465, 'peakMem': 0.0, 'time': 0.052000000000000005, 'initTime': 0.011, 'solveTime': 0.041, 'objective': 30, 'optTime': 0.04, 'baseMem': 0.0, 'trailMem': 0.02, 'randomSeed': 666, 'nSolutions': 1}",0.13,Chuffed,base
ins-24,"{'width': 31, 'n_circuits': 19, 'dims': [[12, 31], [3, 31], [3, 22], [4, 13], [3, 14], [3, 13], [3, 12], [3, 11], [4, 8], [3, 10], [4, 7], [3, 9], [3, 8], [3, 7], [3, 6], [3, 5], [3, 4], [4, 3], [3, 3]], 'widths': [12, 3, 3, 4, 3, 3, 3, 3, 4, 3, 4, 3, 3, 3, 3, 3, 3, 4, 3], 'heights': [31, 31, 22, 13, 14, 13, 12, 11, 8, 10, 7, 9, 8, 7, 6, 5, 4, 3, 3], 'x': [3, 19, 25, 15, 22, 28, 0, 22, 15, 28, 15, 25, 28, 0, 22, 0, 0, 15, 0], 'y': [0, 0, 9, 0, 17, 18, 12, 0, 23, 0, 13, 0, 10, 24, 11, 7, 0, 20, 4], 'min_makespan': 31, 'max_makespan': 38, 'makespan': 31}","{'paths': 0, 'flatBoolVars': 684, 'flatIntVars': 75, 'flatBoolConstraints': 171, 'flatIntConstraints': 725, 'evaluatedReifiedConstraints': 684, 'flatTime': 0.0575875, 'nodes': 155007, 'failures': 134981, 'restarts': 8, 'variables': 6271, 'intVars': 128, 'boolVariables': 6141, 'propagators': 1429, 'propagations': 39030635, 'peakDepth': 87, 'nogoods': 134981, 'backjumps': 19570, 'peakMem': 0.0, 'time': 7.823, 'initTime': 0.01, 'solveTime': 7.813, 'objective': 31, 'optTime': 7.803, 'baseMem': 0.0, 'trailMem': 0.02, 'randomSeed': 666, 'nSolutions': 1}",7.9,Chuffed,base
ins-25,"{'width': 32, 'n_circuits': 27, 'dims': [[3, 27], [3, 25], [3, 24], [4, 18], [3, 23], [3, 22], [3, 18], [3, 15], [4, 11], [3, 14], [4, 10], [3, 13], [3, 12], [3, 11], [3, 10], [4, 7], [3, 9], [3, 8], [4, 6], [3, 7], [4, 5], [3, 6], [4, 4], [3, 5], [3, 4], [4, 3], [3, 3]], 'widths': [3, 3, 3, 4, 3, 3, 3, 3, 4, 3, 4, 3, 3, 3, 3, 4, 3, 3, 4, 3, 4, 3, 4, 3, 3, 4, 3], 'heights': [27, 25, 24, 18, 23, 22, 18, 15, 11, 14, 10, 13, 12, 11, 10, 7, 9, 8, 6, 7, 5, 6, 4, 5, 4, 3, 3], 'x': [3, 16, 19, 28, 0, 13, 10, 9, 6, 26, 12, 22, 6, 29, 0, 22, 25, 16, 6, 25, 19, 23, 22, 3, 6, 21, 29], 'y': [6, 8, 4, 1, 10, 0, 0, 18, 0, 19, 22, 3, 21, 19, 0, 16, 0, 0, 11, 9, 28, 27, 23, 1, 17, 0, 30], 'min_makespan': 32, 'max_makespan': 42, 'makespan': 33}","{'paths': 0, 'flatBoolVars': 1404, 'flatIntVars': 107, 'flatBoolConstraints': 351, 'flatIntConstraints': 1461, 'evaluatedReifiedConstraints': 1404, 'flatTime': 0.0770233, 'nodes': 3270300, 'failures': 2843393, 'restarts': 10, 'variables': 10213, 'intVars': 181, 'boolVariables': 10030, 'propagators': 2893, 'propagations': 1564124677, 'peakDepth': 142, 'nogoods': 2843393, 'backjumps': 425846, 'peakMem': 0.0, 'time': 299.939, 'initTime': 0.019, 'solveTime': 299.92, 'objective': 33, 'optTime': 1.895, 'baseMem': 0.0, 'trailMem': 0.05, 'randomSeed': 666, 'nSolutions': 1}",300.05,Chuffed,base
ins-26,"{'width': 33, 'n_circuits': 23, 'dims': [[7, 33], [3, 33], [3, 30], [3, 24], [4, 17], [4, 14], [3, 17], [4, 12], [3, 15], [3, 14], [4, 10], [3, 13], [3, 10], [3, 9], [3, 8], [4, 6], [3, 7], [3, 6], [4, 4], [3, 5], [3, 4], [4, 3], [3, 3]], 'widths': [7, 3, 3, 3, 4, 4, 3, 4, 3, 3, 4, 3, 3, 3, 3, 4, 3, 3, 4, 3, 3, 4, 3], 'heights': [33, 33, 30, 24, 17, 14, 17, 12, 15, 14, 10, 13, 10, 9, 8, 6, 7, 6, 4, 5, 4, 3, 3], 'x': [10, 20, 27, 0, 6, 23, 17, 6, 30, 3, 23, 30, 17, 0, 3, 23, 3, 17, 6, 30, 3, 26, 23], 'y': [0, 0, 0, 9, 16, 0, 0, 4, 0, 11, 14, 15, 23, 0, 25, 24, 4, 17, 0, 28, 0, 30, 30], 'min_makespan': 33, 'max_makespan': 43, 'makespan': 33}","{'paths': 0, 'flatBoolVars': 1012, 'flatIntVars': 91, 'flatBoolConstraints': 253, 'flatIntConstraints': 1061, 'evaluatedReifiedConstraints': 1012, 'flatTime': 0.0692518, 'nodes': 21533, 'failures': 17531, 'restarts': 10, 'variables': 8621, 'intVars': 154, 'boolVariables': 8465, 'propagators': 2097, 'propagations': 7315824, 'peakDepth': 109, 'nogoods': 17531, 'backjumps': 3261, 'peakMem': 0.0, 'time': 0.809, 'initTime': 0.014, 'solveTime': 0.795, 'objective': 33, 'optTime': 0.793, 'baseMem': 0.0, 'trailMem': 0.04, 'randomSeed': 666, 'nSolutions': 1}",0.9,Chuffed,base
ins-27,"{'width': 34, 'n_circuits': 21, 'dims': [[12, 34], [3, 34], [3, 25], [3, 22], [3, 21], [4, 14], [4, 11], [3, 14], [3, 13], [3, 12], [3, 11], [3, 10], [3, 9], [3, 8], [3, 7], [4, 5], [3, 6], [4, 4], [3, 5], [3, 4], [3, 3]], 'widths': [12, 3, 3, 3, 3, 4, 4, 3, 3, 3, 3, 3, 3, 3, 3, 4, 3, 4, 3, 3, 3], 'heights': [34, 34, 25, 22, 21, 14, 11, 14, 13, 12, 11, 10, 9, 8, 7, 5, 6, 4, 5, 4, 3], 'x': [0, 12, 31, 28, 18, 24, 21, 15, 18, 28, 25, 15, 31, 21, 21, 24, 15, 24, 21, 15, 21], 'y': [0, 0, 0, 12, 13, 16, 5, 14, 0, 0, 5, 4, 25, 26, 19, 0, 28, 30, 0, 0, 16], 'min_makespan': 34, 'max_makespan': 41, 'makespan': 34}","{'paths': 0, 'flatBoolVars': 840, 'flatIntVars': 83, 'flatBoolConstraints': 210, 'flatIntConstraints': 885, 'evaluatedReifiedConstraints': 840, 'flatTime': 0.0653487, 'nodes': 179374, 'failures': 154054, 'restarts': 8, 'variables': 7546, 'intVars': 142, 'boolVariables': 7402, 'propagators': 1747, 'propagations': 71472468, 'peakDepth': 148, 'nogoods': 154054, 'backjumps': 24724, 'peakMem': 0.0, 'time': 12.883, 'initTime': 0.012, 'solveTime': 12.871, 'objective': 34, 'optTime': 12.863, 'baseMem': 0.0, 'trailMem': 0.02, 'randomSeed': 666, 'nSolutions': 1}",12.97,Chuffed,base
ins-28,"{'width': 35, 'n_circuits': 22, 'dims': [[14, 35], [4, 23], [4, 20], [4, 17], [3, 22], [3, 19], [4, 12], [3, 12], [4, 8], [3, 10], [4, 7], [3, 9], [3, 8], [4, 6], [3, 7], [4, 5], [3, 6], [4, 4], [3, 5], [3, 4], [4, 3], [3, 3]], 'widths': [14, 4, 4, 4, 3, 3, 4, 3, 4, 3, 4, 3, 3, 4, 3, 4, 3, 4, 3, 3, 4, 3], 'heights': [35, 23, 20, 17, 22, 19, 12, 12, 8, 10, 7, 9, 8, 6, 7, 5, 6, 4, 5, 4, 3, 3], 'x': [0, 31, 27, 17, 24, 21, 31, 14, 17, 28, 20, 21, 14, 24, 17, 27, 14, 24, 14, 14, 17, 24], 'y': [0, 12, 10, 7, 10, 7, 0, 17, 24, 0, 0, 26, 4, 4, 0, 30, 29, 0, 12, 0, 32, 32], 'min_makespan': 35, 'max_makespan': 42, 'makespan': 35}","{'paths': 0, 'flatBoolVars': 924, 'flatIntVars': 87, 'flatBoolConstraints': 231, 'flatIntConstraints': 971, 'evaluatedReifiedConstraints': 924, 'flatTime': 0.0679337, 'nodes': 17253, 'failures': 14832, 'restarts': 8, 'variables': 8121, 'intVars': 148, 'boolVariables': 7971, 'propagators': 1918, 'propagations': 4186028, 'peakDepth': 95, 'nogoods': 14832, 'backjumps': 1905, 'peakMem': 0.0, 'time': 0.797, 'initTime': 0.013000000000000001, 'solveTime': 0.784, 'objective': 35, 'optTime': 0.782, 'baseMem': 0.0, 'trailMem': 0.04, 'randomSeed': 666, 'nSolutions': 1}",0.89,Chuffed,base
ins-29,"{'width': 36, 'n_circuits': 23, 'dims': [[12, 36], [3, 36], [4, 22], [5, 15], [3, 24], [5, 14], [3, 16], [3, 15], [4, 11], [3, 14], [3, 12], [3, 11], [3, 10], [3, 9], [3, 8], [3, 7], [5, 4], [3, 6], [3, 5], [5, 3], [3, 4], [4, 3], [3, 3]], 'widths': [12, 3, 4, 5, 3, 5, 3, 3, 4, 3, 3, 3, 3, 3, 3, 3, 5, 3, 3, 5, 3, 4, 3], 'heights': [36, 36, 22, 15, 24, 14, 16, 15, 11, 14, 12, 11, 10, 9, 8, 7, 4, 6, 5, 3, 4, 3, 3], 'x': [21, 33, 14, 9, 6, 16, 3, 0, 9, 13, 6, 18, 3, 0, 0, 3, 9, 18, 18, 9, 0, 9, 3], 'y': [0, 0, 0, 0, 0, 22, 20, 21, 25, 22, 24, 11, 10, 12, 4, 3, 18, 5, 0, 15, 0, 22, 0], 'min_makespan': 36, 'max_makespan': 46, 'makespan': 36}","{'paths': 0, 'flatBoolVars': 1012, 'flatIntVars': 91, 'flatBoolConstraints': 253, 'flatIntConstraints': 1061, 'evaluatedReifiedConstraints': 1012, 'flatTime': 0.06808249999999999, 'nodes': 2800625, 'failures': 2466564, 'restarts': 11, 'variables': 9143, 'intVars': 154, 'boolVariables': 8987, 'propagators': 2097, 'propagations': 1256547612, 'peakDepth': 145, 'nogoods': 2466564, 'backjumps': 333195, 'peakMem': 0.0, 'time': 244.573, 'initTime': 0.015, 'solveTime': 244.558, 'objective': 36, 'optTime': 244.557, 'baseMem': 0.0, 'trailMem': 0.04, 'randomSeed': 666, 'nSolutions': 1}",244.67,Chuffed,base
ins-3,"{'width': 10, 'n_circuits': 6, 'dims': [[4, 6], [3, 7], [3, 6], [4, 4], [3, 4], [3, 3]], 'widths': [4, 3, 3, 4, 3, 3], 'heights': [6, 7, 6, 4, 4, 3], 'x': [3, 7, 0, 3, 0, 7], 'y': [0, 3, 4, 6, 0, 0], 'min_makespan': 10, 'max_makespan': 15, 'makespan': 10}","{'paths': 0, 'flatBoolVars': 60, 'flatIntVars': 23, 'flatBoolConstraints': 15, 'flatIntConstraints': 75, 'evaluatedReifiedConstraints': 60, 'flatTime': 0.045402, 'nodes': 71, 'failures': 4, 'restarts': 5, 'variables': 711, 'intVars': 40, 'boolVariables': 669, 'propagators': 142, 'propagations': 1871, 'peakDepth': 16, 'nogoods': 4, 'backjumps': 1, 'peakMem': 0.0, 'time': 0.001, 'initTime': 0.001, 'solveTime': 0.0, 'objective': 10, 'optTime': 0.0, 'baseMem': 0.0, 'trailMem': 0.0, 'randomSeed': 666, 'nSolutions': 1}",0.05,Chuffed,base
ins-30,"{'width': 37, 'n_circuits': 27, 'dims': [[12, 37], [4, 24], [4, 22], [5, 14], [3, 21], [3, 18], [3, 17], [5, 10], [3, 14], [4, 10], [3, 13], [3, 12], [3, 11], [5, 6], [3, 9], [3, 8], [4, 6], [3, 7], [4, 5], [5, 4], [3, 6], [4, 4], [3, 5], [5, 3], [3, 4], [4, 3], [3, 3]], 'widths': [12, 4, 4, 5, 3, 3, 3, 5, 3, 4, 3, 3, 3, 5, 3, 3, 4, 3, 4, 5, 3, 4, 3, 5, 3, 4, 3], 'heights': [37, 24, 22, 14, 21, 18, 17, 10, 14, 10, 13, 12, 11, 6, 9, 8, 6, 7, 5, 4, 6, 4, 5, 3, 4, 3, 3], 'x': [5, 27, 23, 0, 20, 17, 34, 23, 31, 1, 17, 34, 20, 32, 31, 28, 28, 17, 1, 0, 20, 1, 31, 23, 31, 23, 34], 'y': [0, 14, 13, 15, 17, 0, 21, 3, 24, 0, 25, 9, 6, 0, 11, 6, 0, 18, 10, 30, 0, 34, 6, 0, 20, 35, 6], 'min_makespan': 37, 'max_makespan': 49, 'makespan': 38}","{'paths': 0, 'flatBoolVars': 1404, 'flatIntVars': 107, 'flatBoolConstraints': 351, 'flatIntConstraints': 1461, 'evaluatedReifiedConstraints': 1404, 'flatTime': 0.0778232, 'nodes': 3273020, 'failures': 2893025, 'restarts': 12, 'variables': 11553, 'intVars': 180, 'boolVariables': 11371, 'propagators': 2893, 'propagations': 1654785964, 'peakDepth': 166, 'nogoods': 2893025, 'backjumps': 378696, 'peakMem': 0.0, 'time': 299.939, 'initTime': 0.02, 'solveTime': 299.919, 'objective': 38, 'optTime': 90.683, 'baseMem': 0.0, 'trailMem': 0.05, 'randomSeed': 666, 'nSolutions': 1}",300.06,Chuffed,base
ins-31,"{'width': 38, 'n_circuits': 19, 'dims': [[24, 38], [4, 16], [4, 15], [4, 12], [4, 11], [3, 13], [3, 11], [4, 8], [3, 10], [3, 9], [3, 8], [4, 6], [3, 7], [4, 5], [3, 6], [3, 5], [3, 4], [4, 3], [3, 3]], 'widths': [24, 4, 4, 4, 4, 3, 3, 4, 3, 3, 3, 4, 3, 4, 3, 3, 3, 4, 3], 'heights': [38, 16, 15, 12, 11, 13, 11, 8, 10, 9, 8, 6, 7, 5, 6, 5, 4, 3, 3], 'x': [0, 30, 34, 31, 34, 24, 27, 27, 27, 24, 35, 24, 24, 30, 28, 31, 35, 27, 24], 'y': [0, 17, 12, 0, 27, 25, 27, 9, 17, 9, 0, 3, 18, 33, 3, 12, 8, 0, 0], 'min_makespan': 38, 'max_makespan': 45, 'makespan': 38}","{'paths': 0, 'flatBoolVars': 684, 'flatIntVars': 75, 'flatBoolConstraints': 171, 'flatIntConstraints': 725, 'evaluatedReifiedConstraints': 684, 'flatTime': 0.058493699999999996, 'nodes': 11915, 'failures': 10004, 'restarts': 8, 'variables': 7279, 'intVars': 129, 'boolVariables': 7148, 'propagators': 1429, 'propagations': 3483476, 'peakDepth': 88, 'nogoods': 10004, 'backjumps': 1514, 'peakMem': 0.0, 'time': 0.502, 'initTime': 0.011, 'solveTime': 0.491, 'objective': 38, 'optTime': 0.49, 'baseMem': 0.0, 'trailMem': 0.02, 'randomSeed': 666, 'nSolutions': 1}",0.58,Chuffed,base
ins-32,"{'width': 39, 'n_circuits': 29, 'dims': [[15, 39], [5, 18], [5, 13], [4, 16], [4, 15], [5, 11], [5, 10], [4, 12], [3, 15], [5, 8], [4, 9], [3, 11], [4, 8], [3, 10], [5, 6], [3, 9], [5, 5], [3, 8], [4, 6], [3, 7], [4, 5], [5, 4], [3, 6], [4, 4], [3, 5], [5, 3], [3, 4], [4, 3], [3, 3]], 'widths': [15, 5, 5, 4, 4, 5, 5, 4, 3, 5, 4, 3, 4, 3, 5, 3, 5, 3, 4, 3, 4, 5, 3, 4, 3, 5, 3, 4, 3], 'heights': [39, 18, 13, 16, 15, 11, 10, 12, 15, 8, 9, 11, 8, 10, 6, 9, 5, 8, 6, 7, 5, 4, 6, 4, 5, 3, 4, 3, 3], 'x': [0, 26, 34, 35, 27, 15, 21, 15, 31, 34, 19, 24, 23, 31, 30, 31, 15, 23, 20, 15, 19, 16, 18, 20, 20, 34, 27, 23, 27], 'y': [0, 0, 27, 11, 25, 29, 0, 12, 25, 0, 10, 29, 21, 0, 19, 10, 24, 10, 34, 5, 19, 0, 4, 30, 25, 8, 21, 18, 18], 'min_makespan': 39, 'max_makespan': 46, 'makespan': 40}","{'paths': 0, 'flatBoolVars': 1624, 'flatIntVars': 115, 'flatBoolConstraints': 406, 'flatIntConstraints': 1685, 'evaluatedReifiedConstraints': 1624, 'flatTime': 0.081577, 'nodes': 2050772, 'failures': 1783296, 'restarts': 7, 'variables': 12122, 'intVars': 189, 'boolVariables': 11931, 'propagators': 3339, 'propagations': 1358057921, 'peakDepth': 206, 'nogoods': 1783296, 'backjumps': 266620, 'peakMem': 0.0, 'time': 299.937, 'initTime': 0.022, 'solveTime': 299.915, 'objective': 40, 'optTime': 1.42, 'baseMem': 0.0, 'trailMem': 0.05, 'randomSeed': 666, 'nSolutions': 1}",300.06,Chuffed,base
ins-33,"{'width': 40, 'n_circuits': 20, 'dims': [[22, 40], [3, 40], [4, 22], [5, 13], [5, 12], [4, 14], [3, 16], [5, 8], [3, 12], [3, 10], [3, 9], [3, 8], [3, 7], [5, 4], [3, 6], [4, 4], [3, 5], [5, 3], [3, 4], [3, 3]], 'widths': [22, 3, 4, 5, 5, 4, 3, 5, 3, 3, 3, 3, 3, 5, 3, 4, 3, 5, 3, 3], 'heights': [40, 40, 22, 13, 12, 14, 16, 8, 12, 10, 9, 8, 7, 4, 6, 4, 5, 3, 4, 3], 'x': [0, 22, 25, 35, 32, 25, 37, 29, 34, 29, 32, 37, 29, 25, 29, 30, 29, 32, 32, 37], 'y': [0, 0, 14, 0, 13, 0, 13, 28, 28, 11, 4, 32, 21, 36, 5, 36, 0, 25, 0, 29], 'min_makespan': 40, 'max_makespan': 47, 'makespan': 40}","{'paths': 0, 'flatBoolVars': 760, 'flatIntVars': 79, 'flatBoolConstraints': 190, 'flatIntConstraints': 803, 'evaluatedReifiedConstraints': 760, 'flatTime': 0.0639689, 'nodes': 4862, 'failures': 3425, 'restarts': 8, 'variables': 8022, 'intVars': 134, 'boolVariables': 7886, 'propagators': 1584, 'propagations': 1675290, 'peakDepth': 81, 'nogoods': 3425, 'backjumps': 994, 'peakMem': 0.0, 'time': 0.203, 'initTime': 0.012, 'solveTime': 0.191, 'objective': 40, 'optTime': 0.191, 'baseMem': 0.0, 'trailMem': 0.02, 'randomSeed': 666, 'nSolutions': 1}",0.29,Chuffed,base
