data_file,solution,stats,TOTAL_TIME,solver,model
ins-29,"{'width': 36, 'n_circuits': 23, 'widths': [12, 3, 4, 5, 3, 5, 3, 3, 4, 3, 3, 3, 3, 3, 3, 3, 5, 3, 3, 5, 3, 4, 3], 'heights': [36, 36, 22, 15, 24, 14, 16, 15, 11, 14, 12, 11, 10, 9, 8, 7, 4, 6, 5, 3, 4, 3, 3], 'x': [0, 12, 15, 19, 24, 15, 27, 27, 20, 30, 24, 30, 33, 33, 30, 33, 19, 33, 27, 19, 33, 20, 30], 'y': [0, 0, 0, 0, 0, 22, 0, 16, 22, 0, 24, 14, 0, 10, 25, 19, 15, 26, 31, 19, 32, 33, 33], 'min_makespan': 36, 'max_makespan': 46, 'makespan': 36}","{'paths': 0, 'flatBoolVars': 1758, 'flatIntVars': 91, 'flatBoolConstraints': 587, 'flatIntConstraints': 1640, 'evaluatedReifiedConstraints': 1590, 'eliminatedImplications': 88, 'flatTime': 0.12101, 'nodes': 88602, 'failures': 83900, 'restarts': 173, 'variables': 9867, 'intVars': 154, 'boolVariables': 9711, 'propagators': 3620, 'propagations': 52855902, 'peakDepth': 40, 'nogoods': 83900, 'backjumps': 2527, 'peakMem': 0.0, 'time': 5.8260000000000005, 'initTime': 0.021, 'solveTime': 5.805, 'objective': 36, 'optTime': 5.804, 'baseMem': 0.0, 'trailMem': 0.04, 'randomSeed': 666, 'nSolutions': 1}",5.98,Chuffed,search.symmetry
ins-3,"{'width': 10, 'n_circuits': 6, 'widths': [4, 3, 3, 4, 3, 3], 'heights': [6, 7, 6, 4, 4, 3], 'x': [0, 4, 7, 0, 7, 4], 'y': [0, 0, 0, 6, 6, 7], 'min_makespan': 10, 'max_makespan': 15, 'makespan': 10}","{'paths': 0, 'flatBoolVars': 139, 'flatIntVars': 23, 'flatBoolConstraints': 55, 'flatIntConstraints': 134, 'evaluatedReifiedConstraints': 118, 'eliminatedImplications': 20, 'flatTime': 0.049227, 'nodes': 11, 'failures': 0, 'restarts': 1, 'variables': 786, 'intVars': 40, 'boolVariables': 744, 'propagators': 286, 'propagations': 912, 'peakDepth': 10, 'nogoods': 0, 'backjumps': 0, 'peakMem': 0.0, 'time': 0.002, 'initTime': 0.002, 'solveTime': 0.0, 'objective': 10, 'optTime': 0.0, 'baseMem': 0.0, 'trailMem': 0.0, 'randomSeed': 666, 'nSolutions': 1}",0.06,Chuffed,search.symmetry
ins-31,"{'width': 38, 'n_circuits': 19, 'widths': [24, 4, 4, 4, 4, 3, 3, 4, 3, 3, 3, 4, 3, 4, 3, 3, 3, 4, 3], 'heights': [38, 16, 15, 12, 11, 13, 11, 8, 10, 9, 8, 6, 7, 5, 6, 5, 4, 3, 3], 'x': [0, 24, 28, 28, 24, 32, 24, 27, 32, 35, 31, 34, 35, 34, 35, 35, 32, 27, 31], 'y': [0, 0, 0, 15, 16, 0, 27, 27, 13, 0, 27, 27, 9, 33, 16, 22, 23, 35, 35], 'min_makespan': 38, 'max_makespan': 45, 'makespan': 38}","{'paths': 0, 'flatBoolVars': 1186, 'flatIntVars': 75, 'flatBoolConstraints': 401, 'flatIntConstraints': 1112, 'evaluatedReifiedConstraints': 1070, 'eliminatedImplications': 72, 'flatTime': 0.0970731, 'nodes': 711303, 'failures': 685826, 'restarts': 1022, 'variables': 7769, 'intVars': 129, 'boolVariables': 7638, 'propagators': 2436, 'propagations': 280981693, 'peakDepth': 30, 'nogoods': 685826, 'backjumps': 16282, 'peakMem': 0.0, 'time': 39.964, 'initTime': 0.015, 'solveTime': 39.949, 'objective': 38, 'optTime': 39.939, 'baseMem': 0.0, 'trailMem': 0.02, 'randomSeed': 666, 'nSolutions': 1}",40.09,Chuffed,search.symmetry
ins-32,"{'width': 39, 'n_circuits': 29, 'widths': [15, 5, 5, 4, 4, 5, 5, 4, 3, 5, 4, 3, 4, 3, 5, 3, 5, 3, 4, 3, 4, 5, 3, 4, 3, 5, 3, 4, 3], 'heights': [39, 18, 13, 16, 15, 11, 10, 12, 15, 8, 9, 11, 8, 10, 6, 9, 5, 8, 6, 7, 5, 4, 6, 4, 5, 3, 4, 3, 3], 'x': [0, 15, 15, 20, 20, 24, 24, 24, 28, 15, 29, 29, 20, 31, 34, 32, 31, 36, 32, 36, 35, 34, 33, 35, 36, 24, 29, 24, 33], 'y': [0, 0, 18, 0, 16, 0, 11, 24, 24, 31, 0, 9, 31, 24, 24, 15, 34, 0, 9, 8, 15, 30, 0, 20, 34, 21, 20, 36, 6], 'min_makespan': 39, 'max_makespan': 46, 'makespan': 39}","{'paths': 0, 'flatBoolVars': 2476, 'flatIntVars': 115, 'flatBoolConstraints': 792, 'flatIntConstraints': 2344, 'evaluatedReifiedConstraints': 2282, 'eliminatedImplications': 112, 'flatTime': 0.164799, 'nodes': 10280, 'failures': 9242, 'restarts': 30, 'variables': 12952, 'intVars': 189, 'boolVariables': 12761, 'propagators': 5064, 'propagations': 5065143, 'peakDepth': 49, 'nogoods': 9242, 'backjumps': 455, 'peakMem': 0.0, 'time': 0.687, 'initTime': 0.034, 'solveTime': 0.653, 'objective': 39, 'optTime': 0.652, 'baseMem': 0.0, 'trailMem': 0.05, 'randomSeed': 666, 'nSolutions': 1}",0.9,Chuffed,search.symmetry
ins-33,"{'width': 40, 'n_circuits': 20, 'widths': [22, 3, 4, 5, 5, 4, 3, 5, 3, 3, 3, 3, 3, 5, 3, 4, 3, 5, 3, 3], 'heights': [40, 40, 22, 13, 12, 14, 16, 8, 12, 10, 9, 8, 7, 4, 6, 4, 5, 3, 4, 3], 'x': [0, 22, 25, 29, 29, 25, 34, 29, 34, 37, 34, 37, 37, 25, 37, 30, 37, 29, 37, 34], 'y': [0, 0, 0, 0, 13, 22, 0, 25, 16, 0, 28, 10, 18, 36, 25, 36, 31, 33, 36, 37], 'min_makespan': 40, 'max_makespan': 47, 'makespan': 40}","{'paths': 0, 'flatBoolVars': 1253, 'flatIntVars': 79, 'flatBoolConstraints': 418, 'flatIntConstraints': 1182, 'evaluatedReifiedConstraints': 1138, 'eliminatedImplications': 76, 'flatTime': 0.10051, 'nodes': 426258, 'failures': 404152, 'restarts': 638, 'variables': 8499, 'intVars': 134, 'boolVariables': 8363, 'propagators': 2566, 'propagations': 162130343, 'peakDepth': 32, 'nogoods': 404152, 'backjumps': 15760, 'peakMem': 0.0, 'time': 24.826, 'initTime': 0.016, 'solveTime': 24.81, 'objective': 40, 'optTime': 24.81, 'baseMem': 0.0, 'trailMem': 0.02, 'randomSeed': 666, 'nSolutions': 1}",24.96,Chuffed,search.symmetry
ins-34,"{'width': 15, 'n_circuits': 25, 'widths': [5, 4, 4, 4, 3, 3, 3, 3, 2, 4, 2, 2, 2, 3, 4, 2, 5, 5, 2, 2, 2, 3, 2, 4, 2], 'heights': [13, 13, 12, 11, 13, 11, 11, 9, 13, 6, 12, 11, 11, 7, 5, 9, 3, 3, 7, 6, 5, 2, 2, 1, 1], 'x': [0, 0, 0, 4, 4, 8, 10, 7, 13, 5, 9, 11, 13, 7, 11, 5, 10, 10, 11, 7, 13, 0, 3, 4, 8], 'y': [0, 15, 28, 28, 15, 29, 12, 12, 5, 0, 0, 29, 29, 21, 0, 6, 23, 26, 5, 6, 18, 13, 13, 39, 28], 'min_makespan': 40, 'max_makespan': 66, 'makespan': 40}","{'paths': 0, 'flatBoolVars': 1867, 'flatIntVars': 99, 'flatBoolConstraints': 611, 'flatIntConstraints': 1766, 'evaluatedReifiedConstraints': 1709, 'eliminatedImplications': 102, 'flatTime': 0.128959, 'nodes': 350235, 'failures': 328562, 'restarts': 511, 'variables': 12946, 'intVars': 161, 'boolVariables': 12783, 'propagators': 3807, 'propagations': 167746204, 'peakDepth': 47, 'nogoods': 328562, 'backjumps': 15838, 'peakMem': 0.0, 'time': 21.741, 'initTime': 0.024, 'solveTime': 21.717, 'objective': 40, 'optTime': 21.707, 'baseMem': 0.0, 'trailMem': 0.04, 'randomSeed': 666, 'nSolutions': 1}",21.91,Chuffed,search.symmetry
ins-35,"{'width': 15, 'n_circuits': 25, 'widths': [4, 7, 4, 5, 4, 4, 4, 5, 3, 2, 2, 5, 2, 2, 2, 4, 2, 4, 3, 1, 2, 2, 1, 3, 1], 'heights': [26, 10, 12, 9, 11, 8, 8, 5, 8, 11, 11, 4, 10, 7, 6, 3, 6, 2, 2, 6, 3, 3, 4, 1, 3], 'x': [0, 0, 4, 4, 7, 5, 9, 8, 10, 13, 13, 0, 13, 8, 11, 9, 13, 11, 10, 9, 10, 11, 4, 4, 12], 'y': [4, 30, 8, 20, 29, 0, 0, 8, 13, 0, 11, 0, 22, 13, 29, 26, 32, 38, 21, 20, 23, 35, 4, 29, 23], 'min_makespan': 40, 'max_makespan': 50, 'makespan': 40}","{'paths': 0, 'flatBoolVars': 1740, 'flatIntVars': 99, 'flatBoolConstraints': 562, 'flatIntConstraints': 1664, 'evaluatedReifiedConstraints': 1606, 'eliminatedImplications': 104, 'flatTime': 0.125626, 'nodes': 15909, 'failures': 14560, 'restarts': 43, 'variables': 10456, 'intVars': 163, 'boolVariables': 10291, 'propagators': 3524, 'propagations': 8142691, 'peakDepth': 50, 'nogoods': 14560, 'backjumps': 840, 'peakMem': 0.0, 'time': 1.021, 'initTime': 0.021, 'solveTime': 1.0, 'objective': 40, 'optTime': 1.0, 'baseMem': 0.0, 'trailMem': 0.04, 'randomSeed': 666, 'nSolutions': 1}",1.18,Chuffed,search.symmetry
ins-36,"{'width': 15, 'n_circuits': 25, 'widths': [7, 6, 6, 7, 3, 3, 3, 3, 3, 2, 3, 3, 2, 2, 2, 2, 2, 2, 1, 2, 1, 1, 1, 1, 1], 'heights': [12, 12, 9, 7, 16, 16, 10, 10, 9, 12, 5, 5, 7, 7, 6, 5, 5, 4, 7, 3, 6, 5, 5, 4, 3], 'x': [0, 0, 0, 0, 6, 7, 9, 9, 10, 12, 6, 10, 12, 12, 10, 13, 13, 13, 14, 7, 14, 14, 14, 9, 14], 'y': [0, 19, 31, 12, 19, 0, 20, 30, 0, 14, 35, 9, 26, 33, 14, 0, 5, 10, 14, 16, 21, 27, 32, 16, 37], 'min_makespan': 40, 'max_makespan': 51, 'makespan': 40}","{'paths': 0, 'flatBoolVars': 1845, 'flatIntVars': 99, 'flatBoolConstraints': 608, 'flatIntConstraints': 1747, 'evaluatedReifiedConstraints': 1687, 'eliminatedImplications': 108, 'flatTime': 0.128057, 'nodes': 75, 'failures': 13, 'restarts': 1, 'variables': 10433, 'intVars': 161, 'boolVariables': 10270, 'propagators': 3748, 'propagations': 25852, 'peakDepth': 52, 'nogoods': 13, 'backjumps': 9, 'peakMem': 0.0, 'time': 0.024, 'initTime': 0.022, 'solveTime': 0.002, 'objective': 40, 'optTime': 0.002, 'baseMem': 0.0, 'trailMem': 0.04, 'randomSeed': 666, 'nSolutions': 1}",0.18,Chuffed,search.symmetry
ins-37,"{'width': 30, 'n_circuits': 28, 'widths': [13, 11, 11, 8, 5, 5, 5, 11, 4, 5, 5, 3, 3, 3, 11, 7, 5, 8, 4, 2, 3, 5, 4, 5, 3, 4, 2, 3], 'heights': [21, 17, 14, 14, 21, 18, 18, 7, 18, 14, 14, 21, 18, 17, 4, 6, 7, 4, 7, 12, 7, 4, 5, 3, 5, 3, 6, 4], 'x': [0, 0, 0, 11, 11, 13, 16, 13, 18, 19, 22, 24, 27, 27, 0, 21, 21, 0, 26, 25, 27, 8, 21, 16, 27, 21, 28, 22], 'y': [14, 39, 0, 0, 39, 21, 39, 14, 21, 0, 21, 0, 0, 18, 56, 47, 53, 35, 53, 35, 35, 35, 39, 57, 42, 44, 47, 35], 'min_makespan': 60, 'max_makespan': 79, 'makespan': 60}","{'paths': 0, 'flatBoolVars': 2124, 'flatIntVars': 111, 'flatBoolConstraints': 670, 'flatIntConstraints': 2038, 'evaluatedReifiedConstraints': 1976, 'eliminatedImplications': 112, 'flatTime': 0.150188, 'nodes': 1615276, 'failures': 1491478, 'restarts': 2046, 'variables': 17084, 'intVars': 182, 'boolVariables': 16900, 'propagators': 4307, 'propagations': 812212488, 'peakDepth': 50, 'nogoods': 1491478, 'backjumps': 94006, 'peakMem': 0.0, 'time': 134.093, 'initTime': 0.029, 'solveTime': 134.064, 'objective': 60, 'optTime': 134.049, 'baseMem': 0.0, 'trailMem': 0.05, 'randomSeed': 666, 'nSolutions': 1}",134.29,Chuffed,search.symmetry
ins-38,"{'width': 30, 'n_circuits': 29, 'widths': [10, 7, 9, 6, 6, 4, 7, 7, 9, 10, 6, 6, 11, 7, 11, 4, 8, 7, 6, 2, 3, 3, 2, 5, 4, 4, 4, 1, 2], 'heights': [19, 25, 16, 24, 18, 23, 13, 12, 9, 7, 11, 10, 5, 7, 4, 10, 5, 5, 5, 12, 6, 5, 7, 2, 2, 2, 1, 4, 1], 'x': [0, 0, 7, 10, 16, 26, 0, 7, 14, 16, 16, 22, 19, 23, 15, 22, 7, 23, 24, 28, 16, 7, 22, 23, 14, 18, 19, 22, 14], 'y': [0, 19, 29, 0, 28, 15, 44, 45, 48, 17, 6, 38, 0, 50, 24, 28, 24, 5, 10, 38, 0, 19, 10, 48, 46, 46, 5, 6, 45], 'min_makespan': 57, 'max_makespan': 88, 'makespan': 57}","{'paths': 0, 'flatBoolVars': 2084, 'flatIntVars': 115, 'flatBoolConstraints': 637, 'flatIntConstraints': 2030, 'evaluatedReifiedConstraints': 1967, 'eliminatedImplications': 114, 'flatTime': 0.15406599999999998, 'nodes': 2055982, 'failures': 1876622, 'restarts': 2380, 'variables': 19497, 'intVars': 193, 'boolVariables': 19302, 'propagators': 4198, 'propagations': 1323406895, 'peakDepth': 47, 'nogoods': 1876622, 'backjumps': 150987, 'peakMem': 0.0, 'time': 192.671, 'initTime': 0.032, 'solveTime': 192.639, 'objective': 57, 'optTime': 192.639, 'baseMem': 0.0, 'trailMem': 0.05, 'randomSeed': 666, 'nSolutions': 1}",192.87,Chuffed,search.symmetry
ins-39,"{'width': 30, 'n_circuits': 28, 'widths': [9, 14, 12, 12, 9, 9, 4, 9, 8, 4, 12, 6, 3, 3, 3, 3, 4, 2, 2, 8, 12, 3, 6, 3, 2, 1, 1, 2], 'heights': [24, 14, 14, 13, 17, 11, 24, 8, 9, 17, 5, 9, 18, 16, 14, 12, 8, 14, 13, 3, 2, 6, 3, 5, 5, 6, 5, 2], 'x': [0, 0, 0, 9, 9, 12, 21, 0, 22, 18, 14, 14, 25, 27, 23, 20, 26, 28, 28, 12, 9, 25, 22, 22, 25, 26, 26, 21], 'y': [0, 46, 32, 17, 0, 32, 17, 24, 0, 0, 55, 46, 12, 36, 41, 43, 52, 9, 23, 43, 30, 30, 9, 12, 36, 41, 47, 41], 'min_makespan': 60, 'max_makespan': 67, 'makespan': 60}","{'paths': 0, 'flatBoolVars': 1973, 'flatIntVars': 111, 'flatBoolConstraints': 606, 'flatIntConstraints': 1918, 'evaluatedReifiedConstraints': 1858, 'eliminatedImplications': 108, 'flatTime': 0.150121, 'nodes': 65536, 'failures': 61302, 'restarts': 127, 'variables': 15091, 'intVars': 184, 'boolVariables': 14905, 'propagators': 3982, 'propagations': 34496492, 'peakDepth': 42, 'nogoods': 61302, 'backjumps': 2596, 'peakMem': 0.0, 'time': 5.383, 'initTime': 0.027, 'solveTime': 5.356, 'objective': 60, 'optTime': 5.356, 'baseMem': 0.0, 'trailMem': 0.05, 'randomSeed': 666, 'nSolutions': 1}",5.57,Chuffed,search.symmetry
ins-4,"{'width': 11, 'n_circuits': 7, 'widths': [8, 5, 3, 3, 5, 3, 3], 'heights': [4, 4, 6, 5, 3, 4, 3], 'x': [0, 0, 8, 8, 0, 5, 5], 'y': [0, 4, 0, 6, 8, 4, 8], 'min_makespan': 11, 'max_makespan': 12, 'makespan': 11}","{'paths': 0, 'flatBoolVars': 179, 'flatIntVars': 27, 'flatBoolConstraints': 69, 'flatIntConstraints': 172, 'evaluatedReifiedConstraints': 154, 'eliminatedImplications': 24, 'flatTime': 0.0505988, 'nodes': 18, 'failures': 4, 'restarts': 1, 'variables': 826, 'intVars': 47, 'boolVariables': 777, 'propagators': 367, 'propagations': 1887, 'peakDepth': 13, 'nogoods': 4, 'backjumps': 0, 'peakMem': 0.0, 'time': 0.002, 'initTime': 0.002, 'solveTime': 0.0, 'objective': 11, 'optTime': 0.0, 'baseMem': 0.0, 'trailMem': 0.0, 'randomSeed': 666, 'nSolutions': 1}",0.06,Chuffed,search.symmetry
ins-5,"{'width': 12, 'n_circuits': 8, 'widths': [3, 3, 3, 3, 6, 3, 3, 3], 'heights': [9, 8, 7, 6, 3, 5, 4, 3], 'x': [0, 6, 9, 3, 0, 9, 6, 3], 'y': [0, 0, 0, 0, 9, 7, 8, 6], 'min_makespan': 12, 'max_makespan': 13, 'makespan': 12}","{'paths': 0, 'flatBoolVars': 268, 'flatIntVars': 31, 'flatBoolConstraints': 102, 'flatIntConstraints': 250, 'evaluatedReifiedConstraints': 230, 'eliminatedImplications': 28, 'flatTime': 0.053770899999999996, 'nodes': 29, 'failures': 13, 'restarts': 1, 'variables': 1090, 'intVars': 55, 'boolVariables': 1033, 'propagators': 555, 'propagations': 3843, 'peakDepth': 15, 'nogoods': 13, 'backjumps': 0, 'peakMem': 0.0, 'time': 0.003, 'initTime': 0.003, 'solveTime': 0.0, 'objective': 12, 'optTime': 0.0, 'baseMem': 0.0, 'trailMem': 0.01, 'randomSeed': 666, 'nSolutions': 1}",0.07,Chuffed,search.symmetry
ins-6,"{'width': 13, 'n_circuits': 9, 'widths': [7, 3, 3, 3, 4, 3, 3, 4, 3], 'heights': [6, 8, 7, 6, 4, 5, 4, 3, 3], 'x': [0, 7, 0, 10, 3, 7, 10, 3, 10], 'y': [0, 0, 6, 0, 6, 8, 6, 10, 10], 'min_makespan': 13, 'max_makespan': 18, 'makespan': 13}","{'paths': 0, 'flatBoolVars': 291, 'flatIntVars': 35, 'flatBoolConstraints': 108, 'flatIntConstraints': 276, 'evaluatedReifiedConstraints': 254, 'eliminatedImplications': 32, 'flatTime': 0.055067899999999996, 'nodes': 19, 'failures': 1, 'restarts': 1, 'variables': 1493, 'intVars': 60, 'boolVariables': 1431, 'propagators': 597, 'propagations': 2278, 'peakDepth': 17, 'nogoods': 1, 'backjumps': 0, 'peakMem': 0.0, 'time': 0.003, 'initTime': 0.003, 'solveTime': 0.0, 'objective': 13, 'optTime': 0.0, 'baseMem': 0.0, 'trailMem': 0.01, 'randomSeed': 666, 'nSolutions': 1}",0.07,Chuffed,search.symmetry
ins-7,"{'width': 14, 'n_circuits': 9, 'widths': [5, 3, 3, 3, 5, 3, 3, 3, 3], 'heights': [10, 9, 8, 7, 4, 6, 5, 4, 3], 'x': [0, 5, 8, 11, 0, 8, 5, 11, 11], 'y': [0, 0, 0, 0, 10, 8, 9, 7, 11], 'min_makespan': 14, 'max_makespan': 20, 'makespan': 14}","{'paths': 0, 'flatBoolVars': 311, 'flatIntVars': 35, 'flatBoolConstraints': 116, 'flatIntConstraints': 292, 'evaluatedReifiedConstraints': 270, 'eliminatedImplications': 32, 'flatTime': 0.0554379, 'nodes': 20, 'failures': 0, 'restarts': 1, 'variables': 1641, 'intVars': 62, 'boolVariables': 1577, 'propagators': 641, 'propagations': 2182, 'peakDepth': 19, 'nogoods': 0, 'backjumps': 0, 'peakMem': 0.0, 'time': 0.004, 'initTime': 0.003, 'solveTime': 0.001, 'objective': 14, 'optTime': 0.001, 'baseMem': 0.0, 'trailMem': 0.01, 'randomSeed': 666, 'nSolutions': 1}",0.07,Chuffed,search.symmetry
ins-8,"{'width': 15, 'n_circuits': 10, 'widths': [3, 3, 3, 3, 3, 3, 6, 3, 3, 3], 'heights': [15, 12, 9, 8, 7, 6, 3, 5, 4, 3], 'x': [0, 3, 6, 9, 9, 12, 3, 12, 12, 6], 'y': [0, 0, 0, 0, 8, 0, 12, 6, 11, 9], 'min_makespan': 15, 'max_makespan': 15, 'makespan': 15}","{'paths': 0, 'flatBoolVars': 422, 'flatIntVars': 37, 'flatBoolConstraints': 157, 'flatIntConstraints': 386, 'evaluatedReifiedConstraints': 365, 'eliminatedImplications': 36, 'flatTime': 0.06288239999999999, 'nodes': 18, 'failures': 0, 'restarts': 1, 'variables': 1641, 'intVars': 81, 'boolVariables': 1558, 'propagators': 772, 'propagations': 2296, 'peakDepth': 17, 'nogoods': 0, 'backjumps': 0, 'peakMem': 0.0, 'time': 0.004, 'initTime': 0.004, 'solveTime': 0.0, 'objective': 15, 'optTime': 0.0, 'baseMem': 0.0, 'trailMem': 0.01, 'randomSeed': 666, 'nSolutions': 1}",0.08,Chuffed,search.symmetry
ins-9,"{'width': 16, 'n_circuits': 10, 'widths': [7, 3, 3, 4, 3, 3, 3, 3, 3, 3], 'heights': [9, 12, 10, 7, 8, 7, 6, 5, 4, 3], 'x': [0, 7, 10, 0, 13, 4, 10, 13, 7, 13], 'y': [0, 0, 0, 9, 0, 9, 10, 8, 12, 13], 'min_makespan': 16, 'max_makespan': 21, 'makespan': 16}","{'paths': 0, 'flatBoolVars': 383, 'flatIntVars': 39, 'flatBoolConstraints': 141, 'flatIntConstraints': 358, 'evaluatedReifiedConstraints': 334, 'eliminatedImplications': 36, 'flatTime': 0.0581108, 'nodes': 19, 'failures': 0, 'restarts': 1, 'variables': 1966, 'intVars': 69, 'boolVariables': 1895, 'propagators': 790, 'propagations': 2764, 'peakDepth': 18, 'nogoods': 0, 'backjumps': 0, 'peakMem': 0.0, 'time': 0.005, 'initTime': 0.004, 'solveTime': 0.001, 'objective': 16, 'optTime': 0.001, 'baseMem': 0.0, 'trailMem': 0.01, 'randomSeed': 666, 'nSolutions': 1}",0.07,Chuffed,search.symmetry
