data_file,solution,stats,TOTAL_TIME,solver,model
ins-19,"{'width': 26, 'n_circuits': 22, 'dims': [[3, 19], [4, 14], [3, 17], [3, 16], [3, 15], [4, 11], [3, 14], [3, 12], [3, 11], [4, 8], [3, 10], [4, 7], [3, 9], [3, 8], [3, 7], [4, 5], [3, 6], [4, 4], [3, 5], [3, 4], [4, 3], [3, 3]], 'widths': [3, 4, 3, 3, 3, 4, 3, 3, 3, 4, 3, 4, 3, 3, 3, 4, 3, 4, 3, 3, 4, 3], 'heights': [19, 14, 17, 16, 15, 11, 14, 12, 11, 8, 10, 7, 9, 8, 7, 5, 6, 4, 5, 4, 3, 3], 'x': [0, 19, 10, 3, 23, 3, 13, 7, 23, 3, 13, 16, 16, 11, 0, 19, 7, 3, 7, 16, 7, 13], 'y': [0, 12, 0, 23, 0, 0, 6, 5, 15, 15, 0, 3, 11, 20, 19, 7, 17, 11, 0, 7, 20, 3], 'is_rotated': [False, False, False, True, False, False, False, False, False, False, True, True, False, True, False, False, True, True, False, False, False, False], 'min_makespan': 26, 'max_makespan': 37, 'makespan': 26}","{'paths': 0, 'flatBoolVars': 968, 'flatIntVars': 173, 'flatBoolConstraints': 253, 'flatIntConstraints': 1121, 'evaluatedReifiedConstraints': 924, 'flatTime': 0.072598, 'nodes': 374798, 'failures': 321437, 'restarts': 12, 'variables': 9909, 'intVars': 174, 'boolVariables': 9733, 'propagators': 2066, 'propagations': 169093609, 'peakDepth': 110, 'nogoods': 321437, 'backjumps': 52301, 'peakMem': 0.0, 'time': 48.08, 'initTime': 0.019, 'solveTime': 48.061, 'objective': 26, 'optTime': 48.041, 'baseMem': 0.0, 'trailMem': 0.02, 'randomSeed': 666, 'nSolutions': 1}",48.18,Chuffed,rotation
ins-2,"{'width': 9, 'n_circuits': 5, 'dims': [[3, 9], [3, 6], [3, 5], [3, 4], [3, 3]], 'widths': [3, 3, 3, 3, 3], 'heights': [9, 6, 5, 4, 3], 'x': [3, 6, 0, 0, 6], 'y': [0, 3, 0, 5, 0], 'is_rotated': [False, False, False, False, False], 'min_makespan': 9, 'max_makespan': 9, 'makespan': 9}","{'paths': 0, 'flatBoolVars': 50, 'flatIntVars': 38, 'flatBoolConstraints': 15, 'flatIntConstraints': 86, 'evaluatedReifiedConstraints': 40, 'flatTime': 0.044283499999999996, 'nodes': 31, 'failures': 7, 'restarts': 1, 'variables': 766, 'intVars': 39, 'boolVariables': 725, 'propagators': 131, 'propagations': 1021, 'peakDepth': 8, 'nogoods': 7, 'backjumps': 15, 'peakMem': 0.0, 'time': 0.001, 'initTime': 0.001, 'solveTime': 0.0, 'objective': 9, 'optTime': 0.0, 'baseMem': 0.0, 'trailMem': 0.0, 'randomSeed': 666, 'nSolutions': 1}",0.05,Chuffed,rotation
ins-20,"{'width': 27, 'n_circuits': 21, 'dims': [[4, 20], [4, 19], [3, 21], [3, 20], [3, 19], [4, 14], [3, 12], [3, 11], [4, 8], [3, 10], [4, 7], [3, 9], [3, 8], [4, 6], [3, 7], [3, 6], [4, 4], [3, 5], [3, 4], [4, 3], [3, 3]], 'widths': [4, 4, 3, 3, 3, 4, 3, 3, 4, 3, 4, 3, 3, 4, 3, 3, 4, 3, 3, 4, 3], 'heights': [20, 19, 21, 20, 19, 14, 12, 11, 8, 10, 7, 9, 8, 6, 7, 6, 4, 5, 4, 3, 3], 'x': [0, 7, 15, 4, 24, 11, 21, 18, 7, 18, 0, 15, 11, 11, 4, 21, 11, 19, 24, 24, 21], 'y': [7, 8, 3, 0, 8, 13, 6, 3, 0, 14, 0, 24, 0, 7, 20, 18, 3, 0, 0, 4, 3], 'is_rotated': [False, False, False, False, False, False, False, False, False, False, False, True, True, False, False, False, False, True, False, True, False], 'min_makespan': 27, 'max_makespan': 33, 'makespan': 27}","{'paths': 0, 'flatBoolVars': 882, 'flatIntVars': 165, 'flatBoolConstraints': 231, 'flatIntConstraints': 1028, 'evaluatedReifiedConstraints': 840, 'flatTime': 0.06857719999999999, 'nodes': 13534, 'failures': 9979, 'restarts': 7, 'variables': 9128, 'intVars': 166, 'boolVariables': 8960, 'propagators': 1888, 'propagations': 4716735, 'peakDepth': 102, 'nogoods': 9979, 'backjumps': 3012, 'peakMem': 0.0, 'time': 0.9430000000000001, 'initTime': 0.017, 'solveTime': 0.926, 'objective': 27, 'optTime': 0.924, 'baseMem': 0.0, 'trailMem': 0.02, 'randomSeed': 666, 'nSolutions': 1}",1.03,Chuffed,rotation
ins-21,"{'width': 28, 'n_circuits': 22, 'dims': [[4, 23], [3, 23], [5, 13], [3, 21], [4, 13], [3, 17], [3, 16], [5, 9], [3, 11], [4, 8], [3, 10], [5, 6], [3, 9], [3, 8], [3, 7], [4, 5], [3, 6], [4, 4], [3, 5], [3, 4], [4, 3], [3, 3]], 'widths': [4, 3, 5, 3, 4, 3, 3, 5, 3, 4, 3, 5, 3, 3, 3, 4, 3, 4, 3, 3, 4, 3], 'heights': [23, 23, 13, 21, 13, 17, 16, 9, 11, 8, 10, 6, 9, 8, 7, 5, 6, 4, 5, 4, 3, 3], 'x': [8, 25, 12, 0, 15, 19, 22, 3, 12, 1, 12, 3, 5, 20, 13, 3, 12, 15, 22, 8, 8, 25], 'y': [0, 3, 3, 0, 16, 12, 8, 11, 18, 21, 9, 5, 20, 0, 0, 1, 12, 12, 24, 26, 23, 26], 'is_rotated': [False, False, True, False, False, False, False, False, False, False, True, False, False, True, True, True, False, True, False, True, False, False], 'min_makespan': 28, 'max_makespan': 39, 'makespan': 29}","{'paths': 0, 'flatBoolVars': 968, 'flatIntVars': 173, 'flatBoolConstraints': 253, 'flatIntConstraints': 1121, 'evaluatedReifiedConstraints': 924, 'flatTime': 0.07137919999999999, 'nodes': 2054520, 'failures': 1759809, 'restarts': 11, 'variables': 10579, 'intVars': 174, 'boolVariables': 10403, 'propagators': 2066, 'propagations': 1066432440, 'peakDepth': 120, 'nogoods': 1759809, 'backjumps': 293660, 'peakMem': 0.0, 'time': 299.944, 'initTime': 0.019, 'solveTime': 299.925, 'objective': 29, 'optTime': 0.123, 'baseMem': 0.0, 'trailMem': 0.02, 'randomSeed': 666, 'nSolutions': 1}",300.05,Chuffed,rotation
ins-22,"{'width': 29, 'n_circuits': 24, 'dims': [[5, 17], [4, 20], [4, 18], [3, 20], [4, 15], [3, 18], [3, 15], [5, 8], [4, 9], [3, 11], [3, 10], [4, 7], [3, 9], [3, 8], [4, 6], [3, 7], [4, 5], [5, 4], [3, 6], [4, 4], [3, 5], [3, 4], [4, 3], [3, 3]], 'widths': [5, 4, 4, 3, 4, 3, 3, 5, 4, 3, 3, 4, 3, 3, 4, 3, 4, 5, 3, 4, 3, 3, 4, 3], 'heights': [17, 20, 18, 20, 15, 18, 15, 8, 9, 11, 10, 7, 9, 8, 6, 7, 5, 4, 6, 4, 5, 4, 3, 3], 'x': [14, 22, 0, 4, 10, 26, 19, 14, 22, 26, 7, 12, 19, 11, 7, 11, 7, 0, 4, 7, 7, 3, 0, 0], 'y': [7, 9, 11, 9, 14, 11, 0, 24, 0, 0, 19, 0, 15, 4, 8, 7, 0, 6, 3, 4, 14, 0, 3, 0], 'is_rotated': [False, False, False, False, False, False, False, True, False, False, False, True, False, True, False, False, True, True, False, True, False, True, False, False], 'min_makespan': 29, 'max_makespan': 41, 'makespan': 29}","{'paths': 0, 'flatBoolVars': 1152, 'flatIntVars': 189, 'flatBoolConstraints': 300, 'flatIntConstraints': 1319, 'evaluatedReifiedConstraints': 1104, 'flatTime': 0.0773956, 'nodes': 708421, 'failures': 625169, 'restarts': 13, 'variables': 11820, 'intVars': 190, 'boolVariables': 11628, 'propagators': 2446, 'propagations': 310983332, 'peakDepth': 122, 'nogoods': 625169, 'backjumps': 81998, 'peakMem': 0.0, 'time': 94.432, 'initTime': 0.022, 'solveTime': 94.41, 'objective': 29, 'optTime': 94.409, 'baseMem': 0.0, 'trailMem': 0.02, 'randomSeed': 666, 'nSolutions': 1}",94.54,Chuffed,rotation
ins-23,"{'width': 30, 'n_circuits': 20, 'dims': [[11, 30], [3, 25], [3, 19], [3, 16], [3, 14], [3, 13], [4, 9], [3, 11], [4, 8], [3, 10], [3, 9], [3, 8], [4, 6], [3, 7], [3, 6], [4, 4], [3, 5], [3, 4], [4, 3], [3, 3]], 'widths': [11, 3, 3, 3, 3, 3, 4, 3, 4, 3, 3, 3, 4, 3, 3, 4, 3, 3, 4, 3], 'heights': [30, 25, 19, 16, 14, 13, 9, 11, 8, 10, 9, 8, 6, 7, 6, 4, 5, 4, 3, 3], 'x': [6, 27, 0, 3, 3, 17, 23, 0, 20, 17, 24, 20, 23, 20, 21, 20, 27, 17, 17, 24], 'y': [0, 0, 0, 14, 0, 17, 21, 19, 3, 7, 6, 15, 15, 23, 0, 11, 25, 3, 0, 3], 'is_rotated': [False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, False, False, False, False, False], 'min_makespan': 30, 'max_makespan': 36, 'makespan': 30}","{'paths': 0, 'flatBoolVars': 800, 'flatIntVars': 157, 'flatBoolConstraints': 210, 'flatIntConstraints': 939, 'evaluatedReifiedConstraints': 760, 'flatTime': 0.06687, 'nodes': 961377, 'failures': 847970, 'restarts': 7, 'variables': 9770, 'intVars': 158, 'boolVariables': 9610, 'propagators': 1718, 'propagations': 374312381, 'peakDepth': 105, 'nogoods': 847970, 'backjumps': 112892, 'peakMem': 0.0, 'time': 99.912, 'initTime': 0.017, 'solveTime': 99.895, 'objective': 30, 'optTime': 99.895, 'baseMem': 0.0, 'trailMem': 0.02, 'randomSeed': 666, 'nSolutions': 1}",100.01,Chuffed,rotation
ins-24,"{'width': 31, 'n_circuits': 19, 'dims': [[12, 31], [3, 31], [3, 22], [4, 13], [3, 14], [3, 13], [3, 12], [3, 11], [4, 8], [3, 10], [4, 7], [3, 9], [3, 8], [3, 7], [3, 6], [3, 5], [3, 4], [4, 3], [3, 3]], 'widths': [12, 3, 3, 4, 3, 3, 3, 3, 4, 3, 4, 3, 3, 3, 3, 3, 3, 4, 3], 'heights': [31, 31, 22, 13, 14, 13, 12, 11, 8, 10, 7, 9, 8, 7, 6, 5, 4, 3, 3], 'x': [16, 28, 7, 3, 13, 0, 0, 13, 3, 10, 3, 7, 8, 10, 0, 3, 10, 10, 7], 'y': [0, 0, 6, 3, 3, 6, 19, 17, 16, 18, 24, 28, 0, 11, 0, 0, 7, 3, 3], 'is_rotated': [False, False, False, False, False, False, False, False, False, False, False, True, True, False, False, True, False, True, True], 'min_makespan': 31, 'max_makespan': 38, 'makespan': 31}","{'paths': 0, 'flatBoolVars': 722, 'flatIntVars': 150, 'flatBoolConstraints': 190, 'flatIntConstraints': 856, 'evaluatedReifiedConstraints': 684, 'flatTime': 0.0645853, 'nodes': 73756, 'failures': 63105, 'restarts': 8, 'variables': 9675, 'intVars': 151, 'boolVariables': 9522, 'propagators': 1559, 'propagations': 20886231, 'peakDepth': 115, 'nogoods': 63105, 'backjumps': 10048, 'peakMem': 0.0, 'time': 5.783, 'initTime': 0.016, 'solveTime': 5.767, 'objective': 31, 'optTime': 5.767, 'baseMem': 0.0, 'trailMem': 0.02, 'randomSeed': 666, 'nSolutions': 1}",5.87,Chuffed,rotation
ins-25,"{'width': 32, 'n_circuits': 27, 'dims': [[3, 27], [3, 25], [3, 24], [4, 18], [3, 23], [3, 22], [3, 18], [3, 15], [4, 11], [3, 14], [4, 10], [3, 13], [3, 12], [3, 11], [3, 10], [4, 7], [3, 9], [3, 8], [4, 6], [3, 7], [4, 5], [3, 6], [4, 4], [3, 5], [3, 4], [4, 3], [3, 3]], 'widths': [3, 3, 3, 4, 3, 3, 3, 3, 4, 3, 4, 3, 3, 3, 3, 4, 3, 3, 4, 3, 4, 3, 4, 3, 3, 4, 3], 'heights': [27, 25, 24, 18, 23, 22, 18, 15, 11, 14, 10, 13, 12, 11, 10, 7, 9, 8, 6, 7, 5, 6, 4, 5, 4, 3, 3], 'x': [0, 7, 29, 19, 26, 10, 6, 12, 3, 3, 15, 23, 20, 9, 13, 15, 23, 7, 6, 10, 10, 17, 15, 0, 3, 3, 10], 'y': [6, 30, 6, 6, 7, 0, 0, 9, 22, 0, 14, 17, 3, 7, 24, 3, 8, 22, 18, 27, 3, 27, 10, 1, 14, 18, 24], 'is_rotated': [False, True, False, False, False, True, False, False, False, False, False, False, True, False, True, False, False, False, True, True, True, True, True, False, False, True, True], 'min_makespan': 32, 'max_makespan': 42, 'makespan': 33}","{'paths': 0, 'flatBoolVars': 1458, 'flatIntVars': 213, 'flatBoolConstraints': 378, 'flatIntConstraints': 1646, 'evaluatedReifiedConstraints': 1404, 'flatTime': 0.0844453, 'nodes': 1731056, 'failures': 1422559, 'restarts': 10, 'variables': 14449, 'intVars': 214, 'boolVariables': 14233, 'propagators': 3076, 'propagations': 1441456661, 'peakDepth': 133, 'nogoods': 1422559, 'backjumps': 307236, 'peakMem': 0.0, 'time': 299.939, 'initTime': 0.027, 'solveTime': 299.912, 'objective': 33, 'optTime': 1.936, 'baseMem': 0.0, 'trailMem': 0.02, 'randomSeed': 666, 'nSolutions': 1}",300.06,Chuffed,rotation
ins-26,"{'width': 33, 'n_circuits': 23, 'dims': [[7, 33], [3, 33], [3, 30], [3, 24], [4, 17], [4, 14], [3, 17], [4, 12], [3, 15], [3, 14], [4, 10], [3, 13], [3, 10], [3, 9], [3, 8], [4, 6], [3, 7], [3, 6], [4, 4], [3, 5], [3, 4], [4, 3], [3, 3]], 'widths': [7, 3, 3, 3, 4, 4, 3, 4, 3, 3, 4, 3, 3, 3, 3, 4, 3, 3, 4, 3, 3, 4, 3], 'heights': [33, 33, 30, 24, 17, 14, 17, 12, 15, 14, 10, 13, 10, 9, 8, 6, 7, 6, 4, 5, 4, 3, 3], 'x': [17, 27, 24, 30, 13, 9, 3, 9, 6, 0, 7, 0, 6, 30, 9, 13, 3, 0, 3, 3, 6, 13, 24], 'y': [0, 0, 0, 0, 16, 7, 16, 21, 18, 19, 0, 6, 8, 24, 4, 10, 9, 0, 0, 4, 4, 7, 30], 'is_rotated': [False, False, False, False, False, False, False, False, False, False, True, False, False, False, True, False, False, False, True, False, False, False, True], 'min_makespan': 33, 'max_makespan': 43, 'makespan': 33}","{'paths': 0, 'flatBoolVars': 1058, 'flatIntVars': 181, 'flatBoolConstraints': 276, 'flatIntConstraints': 1218, 'evaluatedReifiedConstraints': 1012, 'flatTime': 0.0733323, 'nodes': 268545, 'failures': 232570, 'restarts': 11, 'variables': 12807, 'intVars': 182, 'boolVariables': 12623, 'propagators': 2252, 'propagations': 101802200, 'peakDepth': 111, 'nogoods': 232570, 'backjumps': 34936, 'peakMem': 0.0, 'time': 31.883, 'initTime': 0.022, 'solveTime': 31.861, 'objective': 33, 'optTime': 31.828, 'baseMem': 0.0, 'trailMem': 0.02, 'randomSeed': 666, 'nSolutions': 1}",31.99,Chuffed,rotation
ins-27,"{'width': 34, 'n_circuits': 21, 'dims': [[12, 34], [3, 34], [3, 25], [3, 22], [3, 21], [4, 14], [4, 11], [3, 14], [3, 13], [3, 12], [3, 11], [3, 10], [3, 9], [3, 8], [3, 7], [4, 5], [3, 6], [4, 4], [3, 5], [3, 4], [3, 3]], 'widths': [12, 3, 3, 3, 3, 4, 4, 3, 3, 3, 3, 3, 3, 3, 3, 4, 3, 4, 3, 3, 3], 'heights': [34, 34, 25, 22, 21, 14, 11, 14, 13, 12, 11, 10, 9, 8, 7, 5, 6, 4, 5, 4, 3], 'x': [0, 31, 19, 28, 22, 17, 15, 25, 12, 15, 18, 12, 25, 12, 12, 15, 28, 13, 25, 22, 22], 'y': [1, 1, 7, 4, 11, 0, 12, 18, 22, 23, 32, 4, 4, 7, 15, 7, 26, 0, 13, 4, 8], 'is_rotated': [False, False, False, False, False, True, False, False, False, False, True, True, False, False, False, False, False, False, False, False, False], 'min_makespan': 34, 'max_makespan': 41, 'makespan': 35}","{'paths': 0, 'flatBoolVars': 882, 'flatIntVars': 165, 'flatBoolConstraints': 231, 'flatIntConstraints': 1028, 'evaluatedReifiedConstraints': 840, 'flatTime': 0.069174, 'nodes': 2067784, 'failures': 1866962, 'restarts': 7, 'variables': 11602, 'intVars': 166, 'boolVariables': 11434, 'propagators': 1888, 'propagations': 697062860, 'peakDepth': 116, 'nogoods': 1866962, 'backjumps': 200182, 'peakMem': 0.0, 'time': 299.947, 'initTime': 0.019, 'solveTime': 299.928, 'objective': 35, 'optTime': 0.229, 'baseMem': 0.0, 'trailMem': 0.02, 'randomSeed': 666, 'nSolutions': 1}",300.05,Chuffed,rotation
ins-28,"{'width': 35, 'n_circuits': 22, 'dims': [[14, 35], [4, 23], [4, 20], [4, 17], [3, 22], [3, 19], [4, 12], [3, 12], [4, 8], [3, 10], [4, 7], [3, 9], [3, 8], [4, 6], [3, 7], [4, 5], [3, 6], [4, 4], [3, 5], [3, 4], [4, 3], [3, 3]], 'widths': [14, 4, 4, 4, 3, 3, 4, 3, 4, 3, 4, 3, 3, 4, 3, 4, 3, 4, 3, 3, 4, 3], 'heights': [35, 23, 20, 17, 22, 19, 12, 12, 8, 10, 7, 9, 8, 6, 7, 5, 6, 4, 5, 4, 3, 3], 'x': [6, 31, 24, 20, 3, 28, 20, 32, 24, 0, 20, 3, 0, 25, 0, 20, 0, 28, 23, 0, 3, 20], 'y': [0, 12, 8, 11, 0, 12, 0, 0, 4, 0, 4, 22, 16, 31, 24, 31, 10, 8, 28, 31, 31, 28], 'is_rotated': [False, False, False, False, False, False, True, False, True, False, False, False, False, True, False, True, False, True, True, False, True, True], 'min_makespan': 35, 'max_makespan': 42, 'makespan': 35}","{'paths': 0, 'flatBoolVars': 968, 'flatIntVars': 173, 'flatBoolConstraints': 253, 'flatIntConstraints': 1121, 'evaluatedReifiedConstraints': 924, 'flatTime': 0.07152449999999999, 'nodes': 68811, 'failures': 56026, 'restarts': 8, 'variables': 12323, 'intVars': 174, 'boolVariables': 12147, 'propagators': 2066, 'propagations': 32949658, 'peakDepth': 111, 'nogoods': 56026, 'backjumps': 12023, 'peakMem': 0.0, 'time': 6.077, 'initTime': 0.021, 'solveTime': 6.056, 'objective': 35, 'optTime': 6.042, 'baseMem': 0.0, 'trailMem': 0.02, 'randomSeed': 666, 'nSolutions': 1}",6.18,Chuffed,rotation
ins-29,"{'width': 36, 'n_circuits': 23, 'dims': [[12, 36], [3, 36], [4, 22], [5, 15], [3, 24], [5, 14], [3, 16], [3, 15], [4, 11], [3, 14], [3, 12], [3, 11], [3, 10], [3, 9], [3, 8], [3, 7], [5, 4], [3, 6], [3, 5], [5, 3], [3, 4], [4, 3], [3, 3]], 'widths': [12, 3, 4, 5, 3, 5, 3, 3, 4, 3, 3, 3, 3, 3, 3, 3, 5, 3, 3, 5, 3, 4, 3], 'heights': [36, 36, 22, 15, 24, 14, 16, 15, 11, 14, 12, 11, 10, 9, 8, 7, 4, 6, 5, 3, 4, 3, 3], 'x': [0, 24, 27, 31, 21, 31, 18, 15, 27, 12, 12, 12, 18, 12, 15, 15, 31, 21, 31, 12, 18, 27, 21], 'y': [0, 0, 14, 7, 12, 22, 20, 21, 3, 22, 3, 11, 10, 0, 13, 6, 0, 6, 4, 6, 6, 0, 0], 'is_rotated': [False, False, False, False, False, False, False, False, False, False, True, False, False, True, False, False, False, False, True, True, False, False, True], 'min_makespan': 36, 'max_makespan': 46, 'makespan': 36}","{'paths': 0, 'flatBoolVars': 1058, 'flatIntVars': 182, 'flatBoolConstraints': 276, 'flatIntConstraints': 1220, 'evaluatedReifiedConstraints': 1012, 'flatTime': 0.0738571, 'nodes': 98728, 'failures': 85477, 'restarts': 11, 'variables': 13703, 'intVars': 183, 'boolVariables': 13518, 'propagators': 2255, 'propagations': 39064199, 'peakDepth': 115, 'nogoods': 85477, 'backjumps': 12206, 'peakMem': 0.0, 'time': 10.909, 'initTime': 0.023, 'solveTime': 10.886, 'objective': 36, 'optTime': 10.858, 'baseMem': 0.0, 'trailMem': 0.02, 'randomSeed': 666, 'nSolutions': 1}",11.02,Chuffed,rotation
ins-3,"{'width': 10, 'n_circuits': 6, 'dims': [[4, 6], [3, 7], [3, 6], [4, 4], [3, 4], [3, 3]], 'widths': [4, 3, 3, 4, 3, 3], 'heights': [6, 7, 6, 4, 4, 3], 'x': [0, 3, 4, 6, 0, 0], 'y': [3, 7, 0, 3, 0, 7], 'is_rotated': [True, True, True, False, True, False], 'min_makespan': 10, 'max_makespan': 15, 'makespan': 10}","{'paths': 0, 'flatBoolVars': 72, 'flatIntVars': 45, 'flatBoolConstraints': 21, 'flatIntConstraints': 113, 'evaluatedReifiedConstraints': 60, 'flatTime': 0.047230799999999996, 'nodes': 197, 'failures': 44, 'restarts': 6, 'variables': 1127, 'intVars': 46, 'boolVariables': 1079, 'propagators': 178, 'propagations': 9638, 'peakDepth': 23, 'nogoods': 44, 'backjumps': 53, 'peakMem': 0.0, 'time': 0.003, 'initTime': 0.002, 'solveTime': 0.001, 'objective': 10, 'optTime': 0.001, 'baseMem': 0.0, 'trailMem': 0.0, 'randomSeed': 666, 'nSolutions': 1}",0.06,Chuffed,rotation
ins-30,"{'width': 37, 'n_circuits': 27, 'dims': [[12, 37], [4, 24], [4, 22], [5, 14], [3, 21], [3, 18], [3, 17], [5, 10], [3, 14], [4, 10], [3, 13], [3, 12], [3, 11], [5, 6], [3, 9], [3, 8], [4, 6], [3, 7], [4, 5], [5, 4], [3, 6], [4, 4], [3, 5], [5, 3], [3, 4], [4, 3], [3, 3]], 'widths': [12, 4, 4, 5, 3, 3, 3, 5, 3, 4, 3, 3, 3, 5, 3, 3, 4, 3, 4, 5, 3, 4, 3, 5, 3, 4, 3], 'heights': [37, 24, 22, 14, 21, 18, 17, 10, 14, 10, 13, 12, 11, 6, 9, 8, 6, 7, 5, 4, 6, 4, 5, 3, 4, 3, 3], 'x': [0, 13, 12, 16, 16, 16, 13, 12, 34, 12, 25, 22, 26, 12, 13, 28, 28, 34, 18, 30, 31, 12, 21, 16, 31, 30, 34], 'y': [1, 17, 21, 3, 14, 8, 0, 28, 21, 7, 25, 26, 11, 33, 25, 30, 26, 4, 33, 0, 35, 3, 11, 11, 31, 5, 1], 'is_rotated': [False, True, True, True, True, True, True, True, False, False, False, False, True, True, True, False, True, False, False, True, True, True, True, False, False, False, False], 'min_makespan': 37, 'max_makespan': 49, 'makespan': 38}","{'paths': 0, 'flatBoolVars': 1458, 'flatIntVars': 213, 'flatBoolConstraints': 378, 'flatIntConstraints': 1646, 'evaluatedReifiedConstraints': 1404, 'flatTime': 0.0840057, 'nodes': 2370484, 'failures': 2101071, 'restarts': 12, 'variables': 16743, 'intVars': 214, 'boolVariables': 16527, 'propagators': 3076, 'propagations': 1127955694, 'peakDepth': 189, 'nogoods': 2101071, 'backjumps': 267802, 'peakMem': 0.0, 'time': 299.942, 'initTime': 0.029, 'solveTime': 299.913, 'objective': 38, 'optTime': 10.962, 'baseMem': 0.0, 'trailMem': 0.02, 'randomSeed': 666, 'nSolutions': 1}",300.07,Chuffed,rotation
ins-31,"{'width': 38, 'n_circuits': 19, 'dims': [[24, 38], [4, 16], [4, 15], [4, 12], [4, 11], [3, 13], [3, 11], [4, 8], [3, 10], [3, 9], [3, 8], [4, 6], [3, 7], [4, 5], [3, 6], [3, 5], [3, 4], [4, 3], [3, 3]], 'widths': [24, 4, 4, 4, 4, 3, 3, 4, 3, 3, 3, 4, 3, 4, 3, 3, 3, 4, 3], 'heights': [38, 16, 15, 12, 11, 13, 11, 8, 10, 9, 8, 6, 7, 5, 6, 5, 4, 3, 3], 'x': [6, 34, 30, 34, 30, 0, 3, 34, 0, 3, 0, 0, 3, 30, 31, 3, 0, 34, 3], 'y': [0, 3, 24, 19, 2, 0, 8, 31, 17, 19, 27, 35, 28, 13, 18, 3, 13, 0, 0], 'is_rotated': [False, False, False, False, False, False, False, False, False, False, False, True, False, False, False, False, False, False, False], 'min_makespan': 38, 'max_makespan': 45, 'makespan': 39}","{'paths': 0, 'flatBoolVars': 722, 'flatIntVars': 150, 'flatBoolConstraints': 190, 'flatIntConstraints': 856, 'evaluatedReifiedConstraints': 684, 'flatTime': 0.0654531, 'nodes': 2619843, 'failures': 2355197, 'restarts': 7, 'variables': 11291, 'intVars': 151, 'boolVariables': 11138, 'propagators': 1559, 'propagations': 848747098, 'peakDepth': 87, 'nogoods': 2355197, 'backjumps': 264043, 'peakMem': 0.0, 'time': 299.948, 'initTime': 0.017, 'solveTime': 299.931, 'objective': 39, 'optTime': 1.885, 'baseMem': 0.0, 'trailMem': 0.02, 'randomSeed': 666, 'nSolutions': 1}",300.04,Chuffed,rotation
ins-32,"{'width': 39, 'n_circuits': 29, 'dims': [[15, 39], [5, 18], [5, 13], [4, 16], [4, 15], [5, 11], [5, 10], [4, 12], [3, 15], [5, 8], [4, 9], [3, 11], [4, 8], [3, 10], [5, 6], [3, 9], [5, 5], [3, 8], [4, 6], [3, 7], [4, 5], [5, 4], [3, 6], [4, 4], [3, 5], [5, 3], [3, 4], [4, 3], [3, 3]], 'widths': [15, 5, 5, 4, 4, 5, 5, 4, 3, 5, 4, 3, 4, 3, 5, 3, 5, 3, 4, 3, 4, 5, 3, 4, 3, 5, 3, 4, 3], 'heights': [39, 18, 13, 16, 15, 11, 10, 12, 15, 8, 9, 11, 8, 10, 6, 9, 5, 8, 6, 7, 5, 4, 6, 4, 5, 3, 4, 3, 3], 'x': [0, 15, 22, 23, 27, 28, 15, 15, 25, 31, 15, 28, 35, 20, 19, 36, 20, 28, 30, 36, 31, 35, 20, 31, 15, 34, 27, 31, 31], 'y': [1, 22, 35, 19, 20, 11, 10, 15, 0, 24, 1, 0, 32, 19, 0, 23, 5, 3, 16, 16, 20, 6, 29, 7, 19, 3, 16, 32, 4], 'is_rotated': [False, False, True, False, False, True, True, True, False, False, False, True, False, False, True, False, True, False, True, False, True, True, False, True, True, False, False, False, True], 'min_makespan': 39, 'max_makespan': 46, 'makespan': 40}","{'paths': 0, 'flatBoolVars': 1682, 'flatIntVars': 228, 'flatBoolConstraints': 435, 'flatIntConstraints': 1882, 'evaluatedReifiedConstraints': 1624, 'flatTime': 0.0904502, 'nodes': 1894243, 'failures': 1634198, 'restarts': 7, 'variables': 17796, 'intVars': 229, 'boolVariables': 17565, 'propagators': 3533, 'propagations': 1526816799, 'peakDepth': 190, 'nogoods': 1634198, 'backjumps': 259027, 'peakMem': 0.0, 'time': 299.939, 'initTime': 0.033, 'solveTime': 299.906, 'objective': 40, 'optTime': 18.471, 'baseMem': 0.0, 'trailMem': 0.02, 'randomSeed': 666, 'nSolutions': 1}",300.07,Chuffed,rotation
