data_file,solution,stats,TOTAL_TIME,solver,model
ins-28,"{'width': 35, 'n_circuits': 22, 'widths': [14, 4, 4, 4, 3, 3, 4, 3, 4, 3, 4, 3, 3, 4, 3, 4, 3, 4, 3, 3, 4, 3], 'heights': [35, 23, 20, 17, 22, 19, 12, 12, 8, 10, 7, 9, 8, 6, 7, 5, 6, 4, 5, 4, 3, 3], 'x': [0, 14, 18, 22, 26, 29, 14, 29, 18, 22, 18, 32, 32, 25, 32, 22, 32, 25, 32, 29, 22, 26], 'y': [0, 0, 0, 0, 0, 0, 23, 19, 20, 22, 28, 0, 9, 22, 17, 17, 24, 28, 30, 31, 32, 32], 'min_makespan': 35, 'max_makespan': 42, 'makespan': 35}","{'paths': 0, 'flatBoolVars': 924, 'flatIntVars': 87, 'flatBoolConstraints': 231, 'flatIntConstraints': 971, 'evaluatedReifiedConstraints': 924, 'flatTime': 0.0664115, 'nodes': 41672, 'failures': 39606, 'restarts': 94, 'variables': 8121, 'intVars': 148, 'boolVariables': 7971, 'propagators': 1918, 'propagations': 12209757, 'peakDepth': 28, 'nogoods': 39606, 'backjumps': 927, 'peakMem': 0.0, 'time': 2.105, 'initTime': 0.013000000000000001, 'solveTime': 2.092, 'objective': 35, 'optTime': 2.092, 'baseMem': 0.0, 'trailMem': 0.02, 'randomSeed': 666, 'nSolutions': 1}",2.2,Chuffed,search
ins-29,"{'width': 36, 'n_circuits': 23, 'widths': [12, 3, 4, 5, 3, 5, 3, 3, 4, 3, 3, 3, 3, 3, 3, 3, 5, 3, 3, 5, 3, 4, 3], 'heights': [36, 36, 22, 15, 24, 14, 16, 15, 11, 14, 12, 11, 10, 9, 8, 7, 4, 6, 5, 3, 4, 3, 3], 'x': [0, 12, 15, 19, 24, 15, 27, 27, 20, 30, 24, 30, 33, 33, 30, 33, 19, 33, 27, 19, 33, 20, 30], 'y': [0, 0, 0, 0, 0, 22, 0, 16, 22, 0, 24, 14, 0, 10, 25, 19, 15, 26, 31, 19, 32, 33, 33], 'min_makespan': 36, 'max_makespan': 46, 'makespan': 36}","{'paths': 0, 'flatBoolVars': 1012, 'flatIntVars': 91, 'flatBoolConstraints': 253, 'flatIntConstraints': 1061, 'evaluatedReifiedConstraints': 1012, 'flatTime': 0.06816409999999999, 'nodes': 87519, 'failures': 82849, 'restarts': 173, 'variables': 9143, 'intVars': 154, 'boolVariables': 8987, 'propagators': 2097, 'propagations': 25381653, 'peakDepth': 29, 'nogoods': 82849, 'backjumps': 2519, 'peakMem': 0.0, 'time': 4.008, 'initTime': 0.015, 'solveTime': 3.993, 'objective': 36, 'optTime': 3.993, 'baseMem': 0.0, 'trailMem': 0.02, 'randomSeed': 666, 'nSolutions': 1}",4.1,Chuffed,search
ins-3,"{'width': 10, 'n_circuits': 6, 'widths': [4, 3, 3, 4, 3, 3], 'heights': [6, 7, 6, 4, 4, 3], 'x': [0, 4, 7, 0, 7, 4], 'y': [0, 0, 0, 6, 6, 7], 'min_makespan': 10, 'max_makespan': 15, 'makespan': 10}","{'paths': 0, 'flatBoolVars': 60, 'flatIntVars': 23, 'flatBoolConstraints': 15, 'flatIntConstraints': 75, 'evaluatedReifiedConstraints': 60, 'flatTime': 0.044181899999999996, 'nodes': 6, 'failures': 0, 'restarts': 1, 'variables': 711, 'intVars': 40, 'boolVariables': 669, 'propagators': 142, 'propagations': 488, 'peakDepth': 5, 'nogoods': 0, 'backjumps': 0, 'peakMem': 0.0, 'time': 0.001, 'initTime': 0.001, 'solveTime': 0.0, 'objective': 10, 'optTime': 0.0, 'baseMem': 0.0, 'trailMem': 0.0, 'randomSeed': 666, 'nSolutions': 1}",0.05,Chuffed,search
ins-31,"{'width': 38, 'n_circuits': 19, 'widths': [24, 4, 4, 4, 4, 3, 3, 4, 3, 3, 3, 4, 3, 4, 3, 3, 3, 4, 3], 'heights': [38, 16, 15, 12, 11, 13, 11, 8, 10, 9, 8, 6, 7, 5, 6, 5, 4, 3, 3], 'x': [0, 24, 28, 28, 24, 32, 24, 27, 32, 35, 31, 34, 35, 34, 35, 35, 32, 27, 31], 'y': [0, 0, 0, 15, 16, 0, 27, 27, 13, 0, 27, 27, 9, 33, 16, 22, 23, 35, 35], 'min_makespan': 38, 'max_makespan': 45, 'makespan': 38}","{'paths': 0, 'flatBoolVars': 684, 'flatIntVars': 75, 'flatBoolConstraints': 171, 'flatIntConstraints': 725, 'evaluatedReifiedConstraints': 684, 'flatTime': 0.0579077, 'nodes': 711245, 'failures': 685836, 'restarts': 1022, 'variables': 7279, 'intVars': 129, 'boolVariables': 7148, 'propagators': 1429, 'propagations': 184066158, 'peakDepth': 23, 'nogoods': 685836, 'backjumps': 16283, 'peakMem': 0.0, 'time': 35.054, 'initTime': 0.011, 'solveTime': 35.043, 'objective': 38, 'optTime': 35.034, 'baseMem': 0.0, 'trailMem': 0.02, 'randomSeed': 666, 'nSolutions': 1}",35.14,Chuffed,search
ins-32,"{'width': 39, 'n_circuits': 29, 'widths': [15, 5, 5, 4, 4, 5, 5, 4, 3, 5, 4, 3, 4, 3, 5, 3, 5, 3, 4, 3, 4, 5, 3, 4, 3, 5, 3, 4, 3], 'heights': [39, 18, 13, 16, 15, 11, 10, 12, 15, 8, 9, 11, 8, 10, 6, 9, 5, 8, 6, 7, 5, 4, 6, 4, 5, 3, 4, 3, 3], 'x': [0, 15, 15, 20, 20, 24, 24, 24, 28, 15, 29, 29, 20, 31, 34, 32, 31, 36, 32, 36, 35, 34, 33, 35, 36, 24, 29, 24, 33], 'y': [0, 0, 18, 0, 16, 0, 11, 24, 24, 31, 0, 9, 31, 24, 24, 15, 34, 0, 9, 8, 15, 30, 0, 20, 34, 21, 20, 36, 6], 'min_makespan': 39, 'max_makespan': 46, 'makespan': 39}","{'paths': 0, 'flatBoolVars': 1624, 'flatIntVars': 115, 'flatBoolConstraints': 406, 'flatIntConstraints': 1685, 'evaluatedReifiedConstraints': 1624, 'flatTime': 0.0806754, 'nodes': 10264, 'failures': 9242, 'restarts': 30, 'variables': 12122, 'intVars': 189, 'boolVariables': 11931, 'propagators': 3339, 'propagations': 3367442, 'peakDepth': 33, 'nogoods': 9242, 'backjumps': 455, 'peakMem': 0.0, 'time': 0.578, 'initTime': 0.022, 'solveTime': 0.556, 'objective': 39, 'optTime': 0.556, 'baseMem': 0.0, 'trailMem': 0.04, 'randomSeed': 666, 'nSolutions': 1}",0.6900000000000001,Chuffed,search
ins-33,"{'width': 40, 'n_circuits': 20, 'widths': [22, 3, 4, 5, 5, 4, 3, 5, 3, 3, 3, 3, 3, 5, 3, 4, 3, 5, 3, 3], 'heights': [40, 40, 22, 13, 12, 14, 16, 8, 12, 10, 9, 8, 7, 4, 6, 4, 5, 3, 4, 3], 'x': [0, 22, 25, 29, 29, 25, 34, 29, 34, 37, 34, 37, 37, 25, 37, 30, 37, 29, 37, 34], 'y': [0, 0, 0, 0, 13, 22, 0, 25, 16, 0, 28, 10, 18, 36, 25, 36, 31, 33, 36, 37], 'min_makespan': 40, 'max_makespan': 47, 'makespan': 40}","{'paths': 0, 'flatBoolVars': 760, 'flatIntVars': 79, 'flatBoolConstraints': 190, 'flatIntConstraints': 803, 'evaluatedReifiedConstraints': 760, 'flatTime': 0.0630416, 'nodes': 426046, 'failures': 403963, 'restarts': 638, 'variables': 8022, 'intVars': 134, 'boolVariables': 7886, 'propagators': 1584, 'propagations': 100973388, 'peakDepth': 25, 'nogoods': 403963, 'backjumps': 15743, 'peakMem': 0.0, 'time': 20.934, 'initTime': 0.012, 'solveTime': 20.922, 'objective': 40, 'optTime': 20.922, 'baseMem': 0.0, 'trailMem': 0.02, 'randomSeed': 666, 'nSolutions': 1}",21.02,Chuffed,search
ins-34,"{'width': 15, 'n_circuits': 25, 'widths': [5, 4, 4, 4, 3, 3, 3, 3, 2, 4, 2, 2, 2, 3, 4, 2, 5, 5, 2, 2, 2, 3, 2, 4, 2], 'heights': [13, 13, 12, 11, 13, 11, 11, 9, 13, 6, 12, 11, 11, 7, 5, 9, 3, 3, 7, 6, 5, 2, 2, 1, 1], 'x': [0, 0, 0, 4, 4, 8, 10, 7, 13, 5, 9, 11, 13, 7, 11, 5, 10, 10, 11, 7, 13, 0, 3, 4, 8], 'y': [0, 15, 28, 28, 15, 29, 12, 12, 5, 0, 0, 29, 29, 21, 0, 6, 23, 26, 5, 6, 18, 13, 13, 39, 28], 'min_makespan': 40, 'max_makespan': 66, 'makespan': 40}","{'paths': 0, 'flatBoolVars': 1200, 'flatIntVars': 99, 'flatBoolConstraints': 300, 'flatIntConstraints': 1253, 'evaluatedReifiedConstraints': 1200, 'flatTime': 0.0721513, 'nodes': 1046679, 'failures': 990002, 'restarts': 1412, 'variables': 12284, 'intVars': 161, 'boolVariables': 12121, 'propagators': 2479, 'propagations': 334758706, 'peakDepth': 24, 'nogoods': 990002, 'backjumps': 40080, 'peakMem': 0.0, 'time': 56.948, 'initTime': 0.019, 'solveTime': 56.929, 'objective': 40, 'optTime': 56.929, 'baseMem': 0.0, 'trailMem': 0.04, 'randomSeed': 666, 'nSolutions': 1}",57.05,Chuffed,search
ins-35,"{'width': 15, 'n_circuits': 25, 'widths': [4, 7, 4, 5, 4, 4, 4, 5, 3, 2, 2, 5, 2, 2, 2, 4, 2, 4, 3, 1, 2, 2, 1, 3, 1], 'heights': [26, 10, 12, 9, 11, 8, 8, 5, 8, 11, 11, 4, 10, 7, 6, 3, 6, 2, 2, 6, 3, 3, 4, 1, 3], 'x': [0, 0, 4, 4, 7, 5, 9, 8, 10, 13, 13, 0, 13, 8, 11, 9, 13, 11, 10, 9, 10, 11, 4, 4, 12], 'y': [4, 30, 8, 20, 29, 0, 0, 8, 13, 0, 11, 0, 22, 13, 29, 26, 32, 38, 21, 20, 23, 35, 4, 29, 23], 'min_makespan': 40, 'max_makespan': 50, 'makespan': 40}","{'paths': 0, 'flatBoolVars': 1200, 'flatIntVars': 99, 'flatBoolConstraints': 300, 'flatIntConstraints': 1253, 'evaluatedReifiedConstraints': 1200, 'flatTime': 0.0723342, 'nodes': 45363, 'failures': 41440, 'restarts': 98, 'variables': 9922, 'intVars': 163, 'boolVariables': 9757, 'propagators': 2479, 'propagations': 15883243, 'peakDepth': 25, 'nogoods': 41440, 'backjumps': 2809, 'peakMem': 0.0, 'time': 2.602, 'initTime': 0.017, 'solveTime': 2.585, 'objective': 40, 'optTime': 2.585, 'baseMem': 0.0, 'trailMem': 0.04, 'randomSeed': 666, 'nSolutions': 1}",2.7,Chuffed,search
ins-36,"{'width': 15, 'n_circuits': 25, 'widths': [7, 6, 6, 7, 3, 3, 3, 3, 3, 2, 3, 3, 2, 2, 2, 2, 2, 2, 1, 2, 1, 1, 1, 1, 1], 'heights': [12, 12, 9, 7, 16, 16, 10, 10, 9, 12, 5, 5, 7, 7, 6, 5, 5, 4, 7, 3, 6, 5, 5, 4, 3], 'x': [0, 0, 0, 0, 6, 7, 9, 9, 10, 12, 6, 10, 12, 12, 10, 13, 13, 13, 14, 7, 14, 14, 14, 9, 14], 'y': [0, 19, 31, 12, 19, 0, 20, 30, 0, 14, 35, 9, 26, 33, 14, 0, 5, 10, 14, 16, 21, 27, 32, 16, 37], 'min_makespan': 40, 'max_makespan': 51, 'makespan': 40}","{'paths': 0, 'flatBoolVars': 1200, 'flatIntVars': 99, 'flatBoolConstraints': 300, 'flatIntConstraints': 1253, 'evaluatedReifiedConstraints': 1200, 'flatTime': 0.0725436, 'nodes': 52, 'failures': 13, 'restarts': 1, 'variables': 9788, 'intVars': 161, 'boolVariables': 9625, 'propagators': 2479, 'propagations': 17926, 'peakDepth': 30, 'nogoods': 13, 'backjumps': 8, 'peakMem': 0.0, 'time': 0.018000000000000002, 'initTime': 0.017, 'solveTime': 0.001, 'objective': 40, 'optTime': 0.001, 'baseMem': 0.0, 'trailMem': 0.04, 'randomSeed': 666, 'nSolutions': 1}",0.12,Chuffed,search
ins-37,"{'width': 30, 'n_circuits': 28, 'widths': [13, 11, 11, 8, 5, 5, 5, 11, 4, 5, 5, 3, 3, 3, 11, 7, 5, 8, 4, 2, 3, 5, 4, 5, 3, 4, 2, 3], 'heights': [21, 17, 14, 14, 21, 18, 18, 7, 18, 14, 14, 21, 18, 17, 4, 6, 7, 4, 7, 12, 7, 4, 5, 3, 5, 3, 6, 4], 'x': [0, 0, 0, 11, 11, 13, 16, 13, 18, 19, 22, 24, 27, 27, 0, 21, 21, 0, 26, 25, 27, 8, 21, 16, 27, 21, 28, 22], 'y': [14, 39, 0, 0, 39, 21, 39, 14, 21, 0, 21, 0, 0, 18, 56, 47, 53, 35, 53, 35, 35, 35, 39, 57, 42, 44, 47, 35], 'min_makespan': 60, 'max_makespan': 79, 'makespan': 60}","{'paths': 0, 'flatBoolVars': 1512, 'flatIntVars': 111, 'flatBoolConstraints': 378, 'flatIntConstraints': 1571, 'evaluatedReifiedConstraints': 1512, 'flatTime': 0.07820049999999999, 'nodes': 2928673, 'failures': 2703617, 'restarts': 3515, 'variables': 16486, 'intVars': 182, 'boolVariables': 16302, 'propagators': 3112, 'propagations': 1109080348, 'peakDepth': 30, 'nogoods': 2703617, 'backjumps': 173815, 'peakMem': 0.0, 'time': 216.202, 'initTime': 0.025, 'solveTime': 216.177, 'objective': 60, 'optTime': 216.177, 'baseMem': 0.0, 'trailMem': 0.05, 'randomSeed': 666, 'nSolutions': 1}",216.32,Chuffed,search
ins-38,"{'width': 30, 'n_circuits': 29, 'widths': [10, 7, 9, 6, 6, 4, 7, 7, 9, 10, 6, 6, 11, 7, 11, 4, 8, 7, 6, 2, 3, 3, 2, 5, 4, 4, 4, 1, 2], 'heights': [19, 25, 16, 24, 18, 23, 13, 12, 9, 7, 11, 10, 5, 7, 4, 10, 5, 5, 5, 12, 6, 5, 7, 2, 2, 2, 1, 4, 1], 'x': [0, 0, 7, 10, 16, 26, 0, 7, 14, 16, 16, 22, 19, 23, 15, 22, 7, 23, 24, 28, 16, 7, 22, 23, 14, 18, 19, 22, 14], 'y': [0, 19, 29, 0, 28, 15, 44, 45, 48, 17, 6, 38, 0, 50, 24, 28, 24, 5, 10, 38, 0, 19, 10, 48, 46, 46, 5, 6, 45], 'min_makespan': 57, 'max_makespan': 88, 'makespan': 57}","{'paths': 0, 'flatBoolVars': 1624, 'flatIntVars': 115, 'flatBoolConstraints': 406, 'flatIntConstraints': 1685, 'evaluatedReifiedConstraints': 1624, 'flatTime': 0.0805283, 'nodes': 2050767, 'failures': 1870953, 'restarts': 2365, 'variables': 19054, 'intVars': 193, 'boolVariables': 18859, 'propagators': 3339, 'propagations': 1045752803, 'peakDepth': 28, 'nogoods': 1870953, 'backjumps': 151834, 'peakMem': 0.0, 'time': 173.6, 'initTime': 0.028, 'solveTime': 173.572, 'objective': 57, 'optTime': 173.558, 'baseMem': 0.0, 'trailMem': 0.05, 'randomSeed': 666, 'nSolutions': 1}",173.72,Chuffed,search
ins-39,"{'width': 30, 'n_circuits': 28, 'widths': [9, 14, 12, 12, 9, 9, 4, 9, 8, 4, 12, 6, 3, 3, 3, 3, 4, 2, 2, 8, 12, 3, 6, 3, 2, 1, 1, 2], 'heights': [24, 14, 14, 13, 17, 11, 24, 8, 9, 17, 5, 9, 18, 16, 14, 12, 8, 14, 13, 3, 2, 6, 3, 5, 5, 6, 5, 2], 'x': [0, 0, 0, 9, 9, 12, 21, 0, 22, 18, 14, 14, 25, 27, 23, 20, 26, 28, 28, 12, 9, 25, 22, 22, 25, 26, 26, 21], 'y': [0, 46, 32, 17, 0, 32, 17, 24, 0, 0, 55, 46, 12, 36, 41, 43, 52, 9, 23, 43, 30, 30, 9, 12, 36, 41, 47, 41], 'min_makespan': 60, 'max_makespan': 67, 'makespan': 60}","{'paths': 0, 'flatBoolVars': 1512, 'flatIntVars': 111, 'flatBoolConstraints': 378, 'flatIntConstraints': 1571, 'evaluatedReifiedConstraints': 1512, 'flatTime': 0.0784893, 'nodes': 65550, 'failures': 61316, 'restarts': 127, 'variables': 14650, 'intVars': 184, 'boolVariables': 14464, 'propagators': 3112, 'propagations': 27707990, 'peakDepth': 25, 'nogoods': 61316, 'backjumps': 2611, 'peakMem': 0.0, 'time': 4.929, 'initTime': 0.024, 'solveTime': 4.905, 'objective': 60, 'optTime': 4.905, 'baseMem': 0.0, 'trailMem': 0.05, 'randomSeed': 666, 'nSolutions': 1}",5.04,Chuffed,search
ins-4,"{'width': 11, 'n_circuits': 7, 'widths': [8, 5, 3, 3, 5, 3, 3], 'heights': [4, 4, 6, 5, 3, 4, 3], 'x': [0, 0, 8, 8, 0, 5, 5], 'y': [0, 4, 0, 6, 8, 4, 8], 'min_makespan': 11, 'max_makespan': 12, 'makespan': 11}","{'paths': 0, 'flatBoolVars': 84, 'flatIntVars': 27, 'flatBoolConstraints': 21, 'flatIntConstraints': 101, 'evaluatedReifiedConstraints': 84, 'flatTime': 0.0452443, 'nodes': 12, 'failures': 3, 'restarts': 1, 'variables': 733, 'intVars': 47, 'boolVariables': 684, 'propagators': 193, 'propagations': 836, 'peakDepth': 8, 'nogoods': 3, 'backjumps': 0, 'peakMem': 0.0, 'time': 0.001, 'initTime': 0.001, 'solveTime': 0.0, 'objective': 11, 'optTime': 0.0, 'baseMem': 0.0, 'trailMem': 0.0, 'randomSeed': 666, 'nSolutions': 1}",0.05,Chuffed,search
ins-5,"{'width': 12, 'n_circuits': 8, 'widths': [3, 3, 3, 3, 6, 3, 3, 3], 'heights': [9, 8, 7, 6, 3, 5, 4, 3], 'x': [0, 6, 9, 3, 0, 9, 6, 3], 'y': [0, 0, 0, 0, 9, 7, 8, 6], 'min_makespan': 12, 'max_makespan': 13, 'makespan': 12}","{'paths': 0, 'flatBoolVars': 112, 'flatIntVars': 31, 'flatBoolConstraints': 28, 'flatIntConstraints': 131, 'evaluatedReifiedConstraints': 112, 'flatTime': 0.0457596, 'nodes': 22, 'failures': 13, 'restarts': 1, 'variables': 942, 'intVars': 55, 'boolVariables': 885, 'propagators': 252, 'propagations': 1750, 'peakDepth': 8, 'nogoods': 13, 'backjumps': 0, 'peakMem': 0.0, 'time': 0.002, 'initTime': 0.002, 'solveTime': 0.0, 'objective': 12, 'optTime': 0.0, 'baseMem': 0.0, 'trailMem': 0.0, 'randomSeed': 666, 'nSolutions': 1}",0.06,Chuffed,search
ins-6,"{'width': 13, 'n_circuits': 9, 'widths': [7, 3, 3, 3, 4, 3, 3, 4, 3], 'heights': [6, 8, 7, 6, 4, 5, 4, 3, 3], 'x': [0, 7, 0, 10, 3, 7, 10, 3, 10], 'y': [0, 0, 6, 0, 6, 8, 6, 10, 10], 'min_makespan': 13, 'max_makespan': 18, 'makespan': 13}","{'paths': 0, 'flatBoolVars': 144, 'flatIntVars': 35, 'flatBoolConstraints': 36, 'flatIntConstraints': 165, 'evaluatedReifiedConstraints': 144, 'flatTime': 0.0464565, 'nodes': 12, 'failures': 1, 'restarts': 1, 'variables': 1350, 'intVars': 60, 'boolVariables': 1288, 'propagators': 319, 'propagations': 1304, 'peakDepth': 10, 'nogoods': 1, 'backjumps': 0, 'peakMem': 0.0, 'time': 0.002, 'initTime': 0.002, 'solveTime': 0.0, 'objective': 13, 'optTime': 0.0, 'baseMem': 0.0, 'trailMem': 0.0, 'randomSeed': 666, 'nSolutions': 1}",0.06,Chuffed,search
ins-7,"{'width': 14, 'n_circuits': 9, 'widths': [5, 3, 3, 3, 5, 3, 3, 3, 3], 'heights': [10, 9, 8, 7, 4, 6, 5, 4, 3], 'x': [0, 5, 8, 11, 0, 8, 5, 11, 11], 'y': [0, 0, 0, 0, 10, 8, 9, 7, 11], 'min_makespan': 14, 'max_makespan': 20, 'makespan': 14}","{'paths': 0, 'flatBoolVars': 144, 'flatIntVars': 35, 'flatBoolConstraints': 36, 'flatIntConstraints': 165, 'evaluatedReifiedConstraints': 144, 'flatTime': 0.0460613, 'nodes': 13, 'failures': 0, 'restarts': 1, 'variables': 1482, 'intVars': 62, 'boolVariables': 1418, 'propagators': 319, 'propagations': 1150, 'peakDepth': 12, 'nogoods': 0, 'backjumps': 0, 'peakMem': 0.0, 'time': 0.002, 'initTime': 0.002, 'solveTime': 0.0, 'objective': 14, 'optTime': 0.0, 'baseMem': 0.0, 'trailMem': 0.0, 'randomSeed': 666, 'nSolutions': 1}",0.06,Chuffed,search
ins-8,"{'width': 15, 'n_circuits': 10, 'widths': [3, 3, 3, 3, 3, 3, 6, 3, 3, 3], 'heights': [15, 12, 9, 8, 7, 6, 3, 5, 4, 3], 'x': [0, 3, 6, 9, 9, 12, 3, 12, 12, 6], 'y': [0, 0, 0, 0, 8, 0, 12, 6, 11, 9], 'min_makespan': 15, 'max_makespan': 15, 'makespan': 15}","{'paths': 0, 'flatBoolVars': 180, 'flatIntVars': 39, 'flatBoolConstraints': 45, 'flatIntConstraints': 203, 'evaluatedReifiedConstraints': 180, 'flatTime': 0.0469789, 'nodes': 11, 'failures': 0, 'restarts': 1, 'variables': 1409, 'intVars': 69, 'boolVariables': 1338, 'propagators': 394, 'propagations': 1237, 'peakDepth': 10, 'nogoods': 0, 'backjumps': 0, 'peakMem': 0.0, 'time': 0.003, 'initTime': 0.002, 'solveTime': 0.001, 'objective': 15, 'optTime': 0.001, 'baseMem': 0.0, 'trailMem': 0.0, 'randomSeed': 666, 'nSolutions': 1}",0.06,Chuffed,search
ins-9,"{'width': 16, 'n_circuits': 10, 'widths': [7, 3, 3, 4, 3, 3, 3, 3, 3, 3], 'heights': [9, 12, 10, 7, 8, 7, 6, 5, 4, 3], 'x': [0, 7, 10, 0, 13, 4, 10, 13, 7, 13], 'y': [0, 0, 0, 9, 0, 9, 10, 8, 12, 13], 'min_makespan': 16, 'max_makespan': 21, 'makespan': 16}","{'paths': 0, 'flatBoolVars': 180, 'flatIntVars': 39, 'flatBoolConstraints': 45, 'flatIntConstraints': 203, 'evaluatedReifiedConstraints': 180, 'flatTime': 0.046765999999999995, 'nodes': 12, 'failures': 0, 'restarts': 1, 'variables': 1771, 'intVars': 69, 'boolVariables': 1700, 'propagators': 394, 'propagations': 1492, 'peakDepth': 11, 'nogoods': 0, 'backjumps': 0, 'peakMem': 0.0, 'time': 0.003, 'initTime': 0.003, 'solveTime': 0.0, 'objective': 16, 'optTime': 0.0, 'baseMem': 0.0, 'trailMem': 0.01, 'randomSeed': 666, 'nSolutions': 1}",0.06,Chuffed,search
