data_file,solution,stats,TOTAL_TIME,solver,model
ins-29,"{'width': 36, 'n_circuits': 23, 'widths': [12, 3, 4, 5, 3, 5, 3, 3, 4, 3, 3, 3, 3, 3, 3, 3, 5, 3, 3, 5, 3, 4, 3], 'heights': [36, 36, 22, 15, 24, 14, 16, 15, 11, 14, 12, 11, 10, 9, 8, 7, 4, 6, 5, 3, 4, 3, 3], 'x': [11, 33, 7, 23, 4, 0, 28, 26, 29, 23, 1, 30, 23, 1, 27, 5, 6, 8, 7, 14, 0, 19, 10], 'y': [0, 3, 11, 24, 15, 0, 23, 0, 1, 0, 18, 12, 14, 30, 15, 0, 7, 1, 34, 36, 14, 36, 36], 'min_makespan': 36, 'max_makespan': 46, 'makespan': 39}","{'paths': 0, 'flatBoolVars': 1758, 'flatIntVars': 91, 'flatBoolConstraints': 587, 'flatIntConstraints': 1640, 'evaluatedReifiedConstraints': 1590, 'eliminatedImplications': 88, 'flatTime': 0.12014899999999999, 'nodes': 3082754, 'failures': 2717629, 'restarts': 8, 'variables': 9867, 'intVars': 154, 'boolVariables': 9711, 'propagators': 3620, 'propagations': 1916434727, 'peakDepth': 139, 'nogoods': 2717629, 'backjumps': 364275, 'peakMem': 0.0, 'time': 299.898, 'initTime': 0.021, 'solveTime': 299.877, 'objective': 39, 'optTime': 0.074, 'baseMem': 0.0, 'trailMem': 0.04, 'randomSeed': 666, 'nSolutions': 1}",300.06,Chuffed,symmetry
ins-3,"{'width': 10, 'n_circuits': 6, 'widths': [4, 3, 3, 4, 3, 3], 'heights': [6, 7, 6, 4, 4, 3], 'x': [0, 7, 4, 0, 4, 7], 'y': [0, 0, 0, 6, 6, 7], 'min_makespan': 10, 'max_makespan': 15, 'makespan': 10}","{'paths': 0, 'flatBoolVars': 139, 'flatIntVars': 23, 'flatBoolConstraints': 55, 'flatIntConstraints': 134, 'evaluatedReifiedConstraints': 118, 'eliminatedImplications': 20, 'flatTime': 0.048512, 'nodes': 103, 'failures': 6, 'restarts': 6, 'variables': 786, 'intVars': 40, 'boolVariables': 744, 'propagators': 286, 'propagations': 4547, 'peakDepth': 20, 'nogoods': 6, 'backjumps': 9, 'peakMem': 0.0, 'time': 0.002, 'initTime': 0.002, 'solveTime': 0.0, 'objective': 10, 'optTime': 0.0, 'baseMem': 0.0, 'trailMem': 0.0, 'randomSeed': 666, 'nSolutions': 1}",0.06,Chuffed,symmetry
ins-30,"{'width': 37, 'n_circuits': 27, 'widths': [12, 4, 4, 5, 3, 3, 3, 5, 3, 4, 3, 3, 3, 5, 3, 3, 4, 3, 4, 5, 3, 4, 3, 5, 3, 4, 3], 'heights': [37, 24, 22, 14, 21, 18, 17, 10, 14, 10, 13, 12, 11, 6, 9, 8, 6, 7, 5, 4, 6, 4, 5, 3, 4, 3, 3], 'x': [12, 24, 0, 24, 28, 4, 9, 7, 31, 33, 0, 34, 29, 32, 34, 6, 8, 3, 8, 3, 31, 4, 3, 28, 6, 29, 0], 'y': [0, 14, 16, 0, 17, 20, 0, 28, 24, 6, 0, 26, 0, 0, 16, 0, 17, 0, 23, 12, 17, 16, 7, 14, 8, 11, 13], 'min_makespan': 37, 'max_makespan': 49, 'makespan': 38}","{'paths': 0, 'flatBoolVars': 2234, 'flatIntVars': 107, 'flatBoolConstraints': 725, 'flatIntConstraints': 2104, 'evaluatedReifiedConstraints': 2046, 'eliminatedImplications': 104, 'flatTime': 0.150531, 'nodes': 2065251, 'failures': 1790662, 'restarts': 12, 'variables': 12359, 'intVars': 180, 'boolVariables': 12177, 'propagators': 4580, 'propagations': 2429752352, 'peakDepth': 156, 'nogoods': 1790662, 'backjumps': 273047, 'peakMem': 0.0, 'time': 299.873, 'initTime': 0.026000000000000002, 'solveTime': 299.847, 'objective': 38, 'optTime': 11.005, 'baseMem': 0.0, 'trailMem': 0.05, 'randomSeed': 666, 'nSolutions': 1}",300.07,Chuffed,symmetry
ins-31,"{'width': 38, 'n_circuits': 19, 'widths': [24, 4, 4, 4, 4, 3, 3, 4, 3, 3, 3, 4, 3, 4, 3, 3, 3, 4, 3], 'heights': [38, 16, 15, 12, 11, 13, 11, 8, 10, 9, 8, 6, 7, 5, 6, 5, 4, 3, 3], 'x': [0, 34, 27, 27, 31, 24, 24, 27, 35, 24, 31, 31, 35, 34, 31, 24, 31, 27, 31], 'y': [0, 0, 0, 15, 21, 0, 13, 27, 21, 24, 0, 32, 31, 16, 8, 33, 14, 35, 18], 'min_makespan': 38, 'max_makespan': 45, 'makespan': 38}","{'paths': 0, 'flatBoolVars': 1186, 'flatIntVars': 75, 'flatBoolConstraints': 401, 'flatIntConstraints': 1112, 'evaluatedReifiedConstraints': 1070, 'eliminatedImplications': 72, 'flatTime': 0.0968991, 'nodes': 7826, 'failures': 6441, 'restarts': 8, 'variables': 7769, 'intVars': 129, 'boolVariables': 7638, 'propagators': 2436, 'propagations': 2880618, 'peakDepth': 81, 'nogoods': 6441, 'backjumps': 871, 'peakMem': 0.0, 'time': 0.373, 'initTime': 0.015, 'solveTime': 0.358, 'objective': 38, 'optTime': 0.358, 'baseMem': 0.0, 'trailMem': 0.02, 'randomSeed': 666, 'nSolutions': 1}",0.49,Chuffed,symmetry
ins-32,"{'width': 39, 'n_circuits': 29, 'widths': [15, 5, 5, 4, 4, 5, 5, 4, 3, 5, 4, 3, 4, 3, 5, 3, 5, 3, 4, 3, 4, 5, 3, 4, 3, 5, 3, 4, 3], 'heights': [39, 18, 13, 16, 15, 11, 10, 12, 15, 8, 9, 11, 8, 10, 6, 9, 5, 8, 6, 7, 5, 4, 6, 4, 5, 3, 4, 3, 3], 'x': [0, 15, 26, 28, 20, 31, 15, 24, 36, 15, 32, 36, 32, 23, 20, 25, 34, 36, 24, 33, 20, 28, 20, 15, 20, 29, 29, 19, 23], 'y': [0, 4, 0, 17, 14, 0, 22, 13, 9, 32, 11, 24, 20, 0, 34, 31, 35, 0, 25, 28, 29, 33, 3, 0, 9, 37, 13, 0, 10], 'min_makespan': 39, 'max_makespan': 46, 'makespan': 40}","{'paths': 0, 'flatBoolVars': 2476, 'flatIntVars': 115, 'flatBoolConstraints': 792, 'flatIntConstraints': 2344, 'evaluatedReifiedConstraints': 2282, 'eliminatedImplications': 112, 'flatTime': 0.164735, 'nodes': 1576476, 'failures': 1309854, 'restarts': 7, 'variables': 12952, 'intVars': 189, 'boolVariables': 12761, 'propagators': 5064, 'propagations': 1734167000, 'peakDepth': 167, 'nogoods': 1309854, 'backjumps': 265795, 'peakMem': 0.0, 'time': 299.867, 'initTime': 0.034, 'solveTime': 299.833, 'objective': 40, 'optTime': 279.525, 'baseMem': 0.0, 'trailMem': 0.05, 'randomSeed': 666, 'nSolutions': 1}",300.08,Chuffed,symmetry
ins-33,"{'width': 40, 'n_circuits': 20, 'widths': [22, 3, 4, 5, 5, 4, 3, 5, 3, 3, 3, 3, 3, 5, 3, 4, 3, 5, 3, 3], 'heights': [40, 40, 22, 13, 12, 14, 16, 8, 12, 10, 9, 8, 7, 4, 6, 4, 5, 3, 4, 3], 'x': [3, 25, 31, 35, 35, 28, 0, 35, 28, 32, 28, 0, 0, 35, 0, 31, 28, 35, 32, 0], 'y': [0, 0, 0, 0, 13, 26, 0, 25, 0, 26, 12, 16, 24, 33, 31, 22, 21, 37, 36, 37], 'min_makespan': 40, 'max_makespan': 47, 'makespan': 40}","{'paths': 0, 'flatBoolVars': 1253, 'flatIntVars': 79, 'flatBoolConstraints': 418, 'flatIntConstraints': 1182, 'evaluatedReifiedConstraints': 1138, 'eliminatedImplications': 76, 'flatTime': 0.101629, 'nodes': 119246, 'failures': 102229, 'restarts': 8, 'variables': 8499, 'intVars': 134, 'boolVariables': 8363, 'propagators': 2566, 'propagations': 80165938, 'peakDepth': 96, 'nogoods': 102229, 'backjumps': 16460, 'peakMem': 0.0, 'time': 12.421, 'initTime': 0.016, 'solveTime': 12.405, 'objective': 40, 'optTime': 12.395, 'baseMem': 0.0, 'trailMem': 0.02, 'randomSeed': 666, 'nSolutions': 1}",12.55,Chuffed,symmetry
ins-34,"{'width': 15, 'n_circuits': 25, 'widths': [5, 4, 4, 4, 3, 3, 3, 3, 2, 4, 2, 2, 2, 3, 4, 2, 5, 5, 2, 2, 2, 3, 2, 4, 2], 'heights': [13, 13, 12, 11, 13, 11, 11, 9, 13, 6, 12, 11, 11, 7, 5, 9, 3, 3, 7, 6, 5, 2, 2, 1, 1], 'x': [4, 11, 5, 2, 2, 9, 12, 10, 0, 6, 2, 0, 0, 7, 11, 13, 2, 10, 9, 9, 0, 5, 8, 7, 3], 'y': [14, 14, 0, 30, 1, 0, 0, 32, 28, 35, 15, 0, 11, 28, 27, 32, 27, 11, 14, 21, 22, 12, 12, 27, 0], 'min_makespan': 40, 'max_makespan': 66, 'makespan': 41}","{'paths': 0, 'flatBoolVars': 1867, 'flatIntVars': 99, 'flatBoolConstraints': 611, 'flatIntConstraints': 1766, 'evaluatedReifiedConstraints': 1709, 'eliminatedImplications': 102, 'flatTime': 0.129579, 'nodes': 1961631, 'failures': 1585918, 'restarts': 26, 'variables': 12946, 'intVars': 161, 'boolVariables': 12783, 'propagators': 3807, 'propagations': 1677443098, 'peakDepth': 157, 'nogoods': 1585918, 'backjumps': 372623, 'peakMem': 0.0, 'time': 299.891, 'initTime': 0.024, 'solveTime': 299.867, 'objective': 41, 'optTime': 0.598, 'baseMem': 0.0, 'trailMem': 0.04, 'randomSeed': 666, 'nSolutions': 1}",300.07,Chuffed,symmetry
ins-35,"{'width': 15, 'n_circuits': 25, 'widths': [4, 7, 4, 5, 4, 4, 4, 5, 3, 2, 2, 5, 2, 2, 2, 4, 2, 4, 3, 1, 2, 2, 1, 3, 1], 'heights': [26, 10, 12, 9, 11, 8, 8, 5, 8, 11, 11, 4, 10, 7, 6, 3, 6, 2, 2, 6, 3, 3, 4, 1, 3], 'x': [0, 8, 11, 4, 7, 2, 11, 6, 4, 0, 4, 6, 13, 11, 2, 9, 9, 4, 4, 7, 0, 6, 6, 8, 6], 'y': [0, 10, 20, 0, 24, 32, 32, 35, 24, 26, 13, 20, 0, 3, 26, 0, 3, 9, 11, 11, 37, 17, 13, 9, 32], 'min_makespan': 40, 'max_makespan': 50, 'makespan': 40}","{'paths': 0, 'flatBoolVars': 1740, 'flatIntVars': 99, 'flatBoolConstraints': 562, 'flatIntConstraints': 1664, 'evaluatedReifiedConstraints': 1606, 'eliminatedImplications': 104, 'flatTime': 0.126055, 'nodes': 127770, 'failures': 104097, 'restarts': 11, 'variables': 10456, 'intVars': 163, 'boolVariables': 10291, 'propagators': 3524, 'propagations': 115031958, 'peakDepth': 139, 'nogoods': 104097, 'backjumps': 22622, 'peakMem': 0.0, 'time': 15.712, 'initTime': 0.021, 'solveTime': 15.691, 'objective': 40, 'optTime': 15.679, 'baseMem': 0.0, 'trailMem': 0.04, 'randomSeed': 666, 'nSolutions': 1}",15.88,Chuffed,symmetry
ins-36,"{'width': 15, 'n_circuits': 25, 'widths': [7, 6, 6, 7, 3, 3, 3, 3, 3, 2, 3, 3, 2, 2, 2, 2, 2, 2, 1, 2, 1, 1, 1, 1, 1], 'heights': [12, 12, 9, 7, 16, 16, 10, 10, 9, 12, 5, 5, 7, 7, 6, 5, 5, 4, 7, 3, 6, 5, 5, 4, 3], 'x': [0, 9, 0, 3, 6, 12, 0, 9, 12, 7, 0, 9, 3, 10, 9, 3, 7, 0, 5, 12, 11, 5, 6, 2, 14], 'y': [5, 16, 17, 33, 17, 0, 26, 6, 31, 0, 0, 28, 26, 33, 0, 0, 12, 36, 26, 28, 0, 0, 0, 36, 28], 'min_makespan': 40, 'max_makespan': 51, 'makespan': 40}","{'paths': 0, 'flatBoolVars': 1845, 'flatIntVars': 99, 'flatBoolConstraints': 608, 'flatIntConstraints': 1747, 'evaluatedReifiedConstraints': 1687, 'eliminatedImplications': 108, 'flatTime': 0.127183, 'nodes': 742564, 'failures': 597785, 'restarts': 12, 'variables': 10433, 'intVars': 161, 'boolVariables': 10270, 'propagators': 3748, 'propagations': 697081173, 'peakDepth': 143, 'nogoods': 597785, 'backjumps': 143604, 'peakMem': 0.0, 'time': 92.941, 'initTime': 0.022, 'solveTime': 92.919, 'objective': 40, 'optTime': 92.895, 'baseMem': 0.0, 'trailMem': 0.04, 'randomSeed': 666, 'nSolutions': 1}",93.11,Chuffed,symmetry
ins-37,"{'width': 30, 'n_circuits': 28, 'widths': [13, 11, 11, 8, 5, 5, 5, 11, 4, 5, 5, 3, 3, 3, 11, 7, 5, 8, 4, 2, 3, 5, 4, 5, 3, 4, 2, 3], 'heights': [21, 17, 14, 14, 21, 18, 18, 7, 18, 14, 14, 21, 18, 17, 4, 6, 7, 4, 7, 12, 7, 4, 5, 3, 5, 3, 6, 4], 'x': [8, 15, 19, 8, 10, 0, 3, 16, 26, 5, 25, 0, 5, 16, 4, 3, 0, 22, 21, 21, 27, 0, 26, 0, 0, 0, 23, 23], 'y': [0, 38, 23, 22, 41, 0, 19, 55, 37, 42, 9, 18, 1, 21, 37, 56, 42, 0, 16, 4, 55, 49, 4, 53, 57, 39, 10, 5], 'min_makespan': 60, 'max_makespan': 79, 'makespan': 62}","{'paths': 0, 'flatBoolVars': 2124, 'flatIntVars': 111, 'flatBoolConstraints': 670, 'flatIntConstraints': 2038, 'evaluatedReifiedConstraints': 1976, 'eliminatedImplications': 112, 'flatTime': 0.15265399999999998, 'nodes': 1858268, 'failures': 1432797, 'restarts': 18, 'variables': 17084, 'intVars': 182, 'boolVariables': 16900, 'propagators': 4307, 'propagations': 1636851715, 'peakDepth': 183, 'nogoods': 1432797, 'backjumps': 423092, 'peakMem': 0.0, 'time': 299.874, 'initTime': 0.03, 'solveTime': 299.844, 'objective': 62, 'optTime': 0.297, 'baseMem': 0.0, 'trailMem': 0.05, 'randomSeed': 666, 'nSolutions': 1}",300.08,Chuffed,symmetry
ins-38,"{'width': 30, 'n_circuits': 29, 'widths': [10, 7, 9, 6, 6, 4, 7, 7, 9, 10, 6, 6, 11, 7, 11, 4, 8, 7, 6, 2, 3, 3, 2, 5, 4, 4, 4, 1, 2], 'heights': [19, 25, 16, 24, 18, 23, 13, 12, 9, 7, 11, 10, 5, 7, 4, 10, 5, 5, 5, 12, 6, 5, 7, 2, 2, 2, 1, 4, 1], 'x': [9, 23, 0, 6, 0, 19, 12, 0, 21, 20, 0, 15, 19, 23, 19, 9, 15, 13, 13, 7, 12, 6, 13, 10, 9, 19, 19, 12, 21], 'y': [0, 0, 0, 33, 28, 0, 39, 16, 25, 50, 46, 24, 41, 34, 46, 19, 34, 52, 19, 16, 33, 28, 24, 31, 29, 39, 23, 53, 24], 'min_makespan': 57, 'max_makespan': 88, 'makespan': 57}","{'paths': 0, 'flatBoolVars': 2084, 'flatIntVars': 115, 'flatBoolConstraints': 637, 'flatIntConstraints': 2030, 'evaluatedReifiedConstraints': 1967, 'eliminatedImplications': 114, 'flatTime': 0.15445899999999999, 'nodes': 769324, 'failures': 648678, 'restarts': 32, 'variables': 19497, 'intVars': 193, 'boolVariables': 19302, 'propagators': 4198, 'propagations': 694926606, 'peakDepth': 201, 'nogoods': 648678, 'backjumps': 116207, 'peakMem': 0.0, 'time': 100.54, 'initTime': 0.031, 'solveTime': 100.509, 'objective': 57, 'optTime': 100.485, 'baseMem': 0.0, 'trailMem': 0.05, 'randomSeed': 666, 'nSolutions': 1}",100.74,Chuffed,symmetry
ins-39,"{'width': 30, 'n_circuits': 28, 'widths': [9, 14, 12, 12, 9, 9, 4, 9, 8, 4, 12, 6, 3, 3, 3, 3, 4, 2, 2, 8, 12, 3, 6, 3, 2, 1, 1, 2], 'heights': [24, 14, 14, 13, 17, 11, 24, 8, 9, 17, 5, 9, 18, 16, 14, 12, 8, 14, 13, 3, 2, 6, 3, 5, 5, 6, 5, 2], 'x': [10, 16, 0, 18, 9, 0, 6, 0, 19, 12, 18, 0, 0, 27, 3, 24, 23, 19, 21, 16, 12, 27, 4, 27, 10, 23, 3, 4], 'y': [18, 47, 47, 0, 1, 0, 22, 11, 18, 44, 13, 38, 20, 31, 24, 35, 27, 28, 29, 44, 42, 24, 19, 18, 42, 36, 19, 22], 'min_makespan': 60, 'max_makespan': 67, 'makespan': 61}","{'paths': 0, 'flatBoolVars': 1973, 'flatIntVars': 111, 'flatBoolConstraints': 606, 'flatIntConstraints': 1918, 'evaluatedReifiedConstraints': 1858, 'eliminatedImplications': 108, 'flatTime': 0.147481, 'nodes': 1857322, 'failures': 1481534, 'restarts': 7, 'variables': 15091, 'intVars': 184, 'boolVariables': 14905, 'propagators': 3982, 'propagations': 1689639259, 'peakDepth': 188, 'nogoods': 1481534, 'backjumps': 375064, 'peakMem': 0.0, 'time': 299.877, 'initTime': 0.027, 'solveTime': 299.85, 'objective': 61, 'optTime': 0.468, 'baseMem': 0.0, 'trailMem': 0.05, 'randomSeed': 666, 'nSolutions': 1}",300.07,Chuffed,symmetry
ins-4,"{'width': 11, 'n_circuits': 7, 'widths': [8, 5, 3, 3, 5, 3, 3], 'heights': [4, 4, 6, 5, 3, 4, 3], 'x': [0, 0, 8, 8, 0, 5, 5], 'y': [0, 4, 0, 6, 8, 4, 8], 'min_makespan': 11, 'max_makespan': 12, 'makespan': 11}","{'paths': 0, 'flatBoolVars': 179, 'flatIntVars': 27, 'flatBoolConstraints': 69, 'flatIntConstraints': 172, 'evaluatedReifiedConstraints': 154, 'eliminatedImplications': 24, 'flatTime': 0.0502078, 'nodes': 59, 'failures': 20, 'restarts': 2, 'variables': 826, 'intVars': 47, 'boolVariables': 777, 'propagators': 367, 'propagations': 4975, 'peakDepth': 15, 'nogoods': 20, 'backjumps': 11, 'peakMem': 0.0, 'time': 0.003, 'initTime': 0.002, 'solveTime': 0.001, 'objective': 11, 'optTime': 0.001, 'baseMem': 0.0, 'trailMem': 0.0, 'randomSeed': 666, 'nSolutions': 1}",0.06,Chuffed,symmetry
ins-40,"{'width': 60, 'n_circuits': 73, 'widths': [33, 25, 16, 21, 12, 34, 14, 25, 9, 12, 23, 10, 10, 16, 12, 21, 14, 6, 5, 10, 14, 14, 16, 16, 6, 11, 8, 14, 13, 21, 6, 6, 3, 16, 12, 6, 6, 4, 13, 6, 6, 12, 12, 5, 7, 5, 6, 6, 3, 3, 5, 2, 8, 11, 7, 3, 3, 2, 2, 2, 4, 3, 4, 6, 6, 3, 3, 6, 3, 2, 4, 3, 2], 'heights': [14, 15, 18, 12, 18, 6, 13, 7, 18, 13, 6, 12, 12, 7, 9, 5, 7, 15, 18, 9, 6, 6, 5, 5, 13, 7, 9, 5, 5, 3, 9, 9, 18, 3, 4, 7, 7, 10, 3, 6, 6, 3, 3, 7, 5, 7, 5, 5, 9, 9, 5, 12, 3, 2, 3, 7, 7, 10, 9, 9, 4, 5, 3, 2, 2, 2, 2, 1, 2, 3, 1, 1, 1], 'x': [11, 29, 44, 0, 48, 26, 21, 4, 35, 23, 25, 0, 12, 10, 11, 26, 13, 33, 7, 12, 44, 46, 39, 44, 1, 0, 3, 9, 47, 39, 1, 3, 22, 44, 17, 27, 35, 0, 30, 7, 39, 17, 43, 6, 10, 55, 25, 25, 54, 57, 55, 0, 21, 4, 2, 2, 41, 31, 0, 1, 44, 44, 41, 14, 15, 22, 35, 29, 38, 58, 35, 54, 42], 'y': [28, 51, 66, 65, 19, 42, 66, 56, 73, 80, 22, 43, 7, 42, 79, 17, 0, 2, 6, 19, 84, 0, 6, 37, 0, 77, 24, 88, 14, 11, 13, 84, 8, 90, 49, 0, 66, 55, 48, 0, 0, 53, 48, 33, 51, 49, 7, 12, 56, 57, 6, 31, 63, 63, 40, 33, 66, 7, 84, 22, 28, 32, 14, 77, 63, 26, 91, 79, 91, 87, 1, 65, 92], 'min_makespan': 90, 'max_makespan': 130, 'makespan': 93}","{'paths': 0, 'flatBoolVars': 13076, 'flatIntVars': 291, 'flatBoolConstraints': 3798, 'flatIntConstraints': 12648, 'evaluatedReifiedConstraints': 12482, 'eliminatedImplications': 320, 'flatTime': 0.7987400000000001, 'nodes': 1508987, 'failures': 1188218, 'restarts': 38, 'variables': 80966, 'intVars': 460, 'boolVariables': 80504, 'propagators': 26452, 'propagations': 3799071038, 'peakDepth': 476, 'nogoods': 1188218, 'backjumps': 305259, 'peakMem': 0.0, 'time': 299.375, 'initTime': 0.177, 'solveTime': 299.198, 'objective': 93, 'optTime': 222.721, 'baseMem': 0.0, 'trailMem': 0.28, 'randomSeed': 666, 'nSolutions': 1}",300.41,Chuffed,symmetry
ins-5,"{'width': 12, 'n_circuits': 8, 'widths': [3, 3, 3, 3, 6, 3, 3, 3], 'heights': [9, 8, 7, 6, 3, 5, 4, 3], 'x': [3, 6, 9, 0, 0, 9, 6, 0], 'y': [0, 0, 0, 0, 9, 7, 8, 6], 'min_makespan': 12, 'max_makespan': 13, 'makespan': 12}","{'paths': 0, 'flatBoolVars': 268, 'flatIntVars': 31, 'flatBoolConstraints': 102, 'flatIntConstraints': 250, 'evaluatedReifiedConstraints': 230, 'eliminatedImplications': 28, 'flatTime': 0.053721899999999996, 'nodes': 64, 'failures': 16, 'restarts': 2, 'variables': 1090, 'intVars': 55, 'boolVariables': 1033, 'propagators': 555, 'propagations': 5205, 'peakDepth': 26, 'nogoods': 16, 'backjumps': 10, 'peakMem': 0.0, 'time': 0.003, 'initTime': 0.003, 'solveTime': 0.0, 'objective': 12, 'optTime': 0.0, 'baseMem': 0.0, 'trailMem': 0.0, 'randomSeed': 666, 'nSolutions': 1}",0.07,Chuffed,symmetry
ins-6,"{'width': 13, 'n_circuits': 9, 'widths': [7, 3, 3, 3, 4, 3, 3, 4, 3], 'heights': [6, 8, 7, 6, 4, 5, 4, 3, 3], 'x': [0, 10, 7, 7, 0, 10, 4, 0, 4], 'y': [0, 0, 0, 7, 6, 8, 6, 10, 10], 'min_makespan': 13, 'max_makespan': 18, 'makespan': 13}","{'paths': 0, 'flatBoolVars': 291, 'flatIntVars': 35, 'flatBoolConstraints': 108, 'flatIntConstraints': 276, 'evaluatedReifiedConstraints': 254, 'eliminatedImplications': 32, 'flatTime': 0.0549006, 'nodes': 315, 'failures': 118, 'restarts': 6, 'variables': 1493, 'intVars': 60, 'boolVariables': 1431, 'propagators': 597, 'propagations': 45997, 'peakDepth': 41, 'nogoods': 118, 'backjumps': 40, 'peakMem': 0.0, 'time': 0.008, 'initTime': 0.003, 'solveTime': 0.005, 'objective': 13, 'optTime': 0.005, 'baseMem': 0.0, 'trailMem': 0.01, 'randomSeed': 666, 'nSolutions': 1}",0.07,Chuffed,symmetry
ins-7,"{'width': 14, 'n_circuits': 9, 'widths': [5, 3, 3, 3, 5, 3, 3, 3, 3], 'heights': [10, 9, 8, 7, 4, 6, 5, 4, 3], 'x': [3, 11, 0, 8, 3, 0, 11, 8, 8], 'y': [0, 0, 0, 0, 10, 8, 9, 7, 11], 'min_makespan': 14, 'max_makespan': 20, 'makespan': 14}","{'paths': 0, 'flatBoolVars': 311, 'flatIntVars': 35, 'flatBoolConstraints': 116, 'flatIntConstraints': 292, 'evaluatedReifiedConstraints': 270, 'eliminatedImplications': 32, 'flatTime': 0.055132999999999995, 'nodes': 300, 'failures': 93, 'restarts': 7, 'variables': 1641, 'intVars': 62, 'boolVariables': 1577, 'propagators': 641, 'propagations': 36763, 'peakDepth': 39, 'nogoods': 93, 'backjumps': 32, 'peakMem': 0.0, 'time': 0.007, 'initTime': 0.003, 'solveTime': 0.004, 'objective': 14, 'optTime': 0.004, 'baseMem': 0.0, 'trailMem': 0.01, 'randomSeed': 666, 'nSolutions': 1}",0.07,Chuffed,symmetry
ins-8,"{'width': 15, 'n_circuits': 10, 'widths': [3, 3, 3, 3, 3, 3, 6, 3, 3, 3], 'heights': [15, 12, 9, 8, 7, 6, 3, 5, 4, 3], 'x': [3, 12, 6, 0, 9, 6, 9, 9, 0, 0], 'y': [0, 0, 0, 0, 0, 9, 12, 7, 8, 12], 'min_makespan': 15, 'max_makespan': 15, 'makespan': 15}","{'paths': 0, 'flatBoolVars': 422, 'flatIntVars': 37, 'flatBoolConstraints': 157, 'flatIntConstraints': 386, 'evaluatedReifiedConstraints': 365, 'eliminatedImplications': 36, 'flatTime': 0.0625959, 'nodes': 53, 'failures': 22, 'restarts': 1, 'variables': 1641, 'intVars': 81, 'boolVariables': 1558, 'propagators': 772, 'propagations': 7711, 'peakDepth': 15, 'nogoods': 22, 'backjumps': 15, 'peakMem': 0.0, 'time': 0.005, 'initTime': 0.004, 'solveTime': 0.001, 'objective': 15, 'optTime': 0.001, 'baseMem': 0.0, 'trailMem': 0.0, 'randomSeed': 666, 'nSolutions': 1}",0.08,Chuffed,symmetry
ins-9,"{'width': 16, 'n_circuits': 10, 'widths': [7, 3, 3, 4, 3, 3, 3, 3, 3, 3], 'heights': [9, 12, 10, 7, 8, 7, 6, 5, 4, 3], 'x': [3, 13, 10, 3, 0, 7, 10, 0, 13, 0], 'y': [0, 0, 0, 9, 0, 9, 10, 8, 12, 13], 'min_makespan': 16, 'max_makespan': 21, 'makespan': 16}","{'paths': 0, 'flatBoolVars': 383, 'flatIntVars': 39, 'flatBoolConstraints': 141, 'flatIntConstraints': 358, 'evaluatedReifiedConstraints': 334, 'eliminatedImplications': 36, 'flatTime': 0.059508, 'nodes': 396, 'failures': 152, 'restarts': 6, 'variables': 1966, 'intVars': 69, 'boolVariables': 1895, 'propagators': 790, 'propagations': 51907, 'peakDepth': 38, 'nogoods': 152, 'backjumps': 59, 'peakMem': 0.0, 'time': 0.01, 'initTime': 0.004, 'solveTime': 0.006, 'objective': 16, 'optTime': 0.005, 'baseMem': 0.0, 'trailMem': 0.01, 'randomSeed': 666, 'nSolutions': 1}",0.08,Chuffed,symmetry
